date,IP_USA
2017-08-27,100.43585806451613
2017-08-28,100.3889064516129
2017-08-29,100.34195483870967
2017-08-30,100.29500322580645
2017-08-31,100.24805161290323
2017-09-01,100.2011
2017-09-02,100.22494
2017-09-03,100.24878
2017-09-04,100.27262
2017-09-05,100.29646
2017-09-06,100.3203
2017-09-07,100.34414
2017-09-08,100.36798
2017-09-09,100.39182
2017-09-10,100.41566
2017-09-11,100.4395
2017-09-12,100.46334
2017-09-13,100.48718
2017-09-14,100.51102
2017-09-15,100.53486
2017-09-16,100.5587
2017-09-17,100.58254000000001
2017-09-18,100.60638
2017-09-19,100.63022000000001
2017-09-20,100.65406
2017-09-21,100.67790000000001
2017-09-22,100.70174
2017-09-23,100.72558000000001
2017-09-24,100.74942
2017-09-25,100.77326000000001
2017-09-26,100.7971
2017-09-27,100.82094000000001
2017-09-28,100.84478
2017-09-29,100.86862
2017-09-30,100.89246
2017-10-01,100.9163
2017-10-02,100.91067419354839
2017-10-03,100.90504838709678
2017-10-04,100.89942258064517
2017-10-05,100.89379677419356
2017-10-06,100.88817096774194
2017-10-07,100.88254516129032
2017-10-08,100.87691935483872
2017-10-09,100.8712935483871
2017-10-10,100.86566774193548
2017-10-11,100.86004193548388
2017-10-12,100.85441612903226
2017-10-13,100.84879032258065
2017-10-14,100.84316451612904
2017-10-15,100.83753870967742
2017-10-16,100.83191290322581
2017-10-17,100.8262870967742
2017-10-18,100.82066129032259
2017-10-19,100.81503548387097
2017-10-20,100.80940967741935
2017-10-21,100.80378387096775
2017-10-22,100.79815806451613
2017-10-23,100.79253225806453
2017-10-24,100.78690645161291
2017-10-25,100.78128064516129
2017-10-26,100.77565483870968
2017-10-27,100.77002903225807
2017-10-28,100.76440322580645
2017-10-29,100.75877741935484
2017-10-30,100.75315161290322
2017-10-31,100.74752580645162
2017-11-01,100.7419
2017-11-02,100.77209666666667
2017-11-03,100.80229333333334
2017-11-04,100.83249
2017-11-05,100.86268666666666
2017-11-06,100.89288333333333
2017-11-07,100.92308
2017-11-08,100.95327666666667
2017-11-09,100.98347333333334
2017-11-10,101.01367
2017-11-11,101.04386666666667
2017-11-12,101.07406333333334
2017-11-13,101.10426
2017-11-14,101.13445666666667
2017-11-15,101.16465333333333
2017-11-16,101.19485
2017-11-17,101.22504666666667
2017-11-18,101.25524333333334
2017-11-19,101.28544000000001
2017-11-20,101.31563666666666
2017-11-21,101.34583333333333
2017-11-22,101.37603
2017-11-23,101.40622666666667
2017-11-24,101.43642333333334
2017-11-25,101.46662
2017-11-26,101.49681666666667
2017-11-27,101.52701333333334
2017-11-28,101.55721
2017-11-29,101.58740666666667
2017-11-30,101.61760333333334
2017-12-01,101.6478
2017-12-02,101.64743870967742
2017-12-03,101.64707741935484
2017-12-04,101.64671612903226
2017-12-05,101.64635483870968
2017-12-06,101.6459935483871
2017-12-07,101.64563225806452
2017-12-08,101.64527096774194
2017-12-09,101.64490967741936
2017-12-10,101.64454838709678
2017-12-11,101.6441870967742
2017-12-12,101.64382580645162
2017-12-13,101.64346451612903
2017-12-14,101.64310322580646
2017-12-15,101.64274193548387
2017-12-16,101.6423806451613
2017-12-17,101.64201935483871
2017-12-18,101.64165806451614
2017-12-19,101.64129677419355
2017-12-20,101.64093548387098
2017-12-21,101.64057419354839
2017-12-22,101.6402129032258
2017-12-23,101.63985161290323
2017-12-24,101.63949032258064
2017-12-25,101.63912903225807
2017-12-26,101.63876774193548
2017-12-27,101.63840645161291
2017-12-28,101.63804516129032
2017-12-29,101.63768387096775
2017-12-30,101.63732258064516
2017-12-31,101.63696129032259
2018-01-01,101.6366
2018-01-02,101.63883225806451
2018-01-03,101.64106451612903
2018-01-04,101.64329677419354
2018-01-05,101.64552903225807
2018-01-06,101.64776129032258
2018-01-07,101.6499935483871
2018-01-08,101.65222580645161
2018-01-09,101.65445806451613
2018-01-10,101.65669032258064
2018-01-11,101.65892258064517
2018-01-12,101.66115483870968
2018-01-13,101.66338709677419
2018-01-14,101.66561935483871
2018-01-15,101.66785161290322
2018-01-16,101.67008387096774
2018-01-17,101.67231612903225
2018-01-18,101.67454838709678
2018-01-19,101.67678064516129
2018-01-20,101.67901290322581
2018-01-21,101.68124516129032
2018-01-22,101.68347741935483
2018-01-23,101.68570967741935
2018-01-24,101.68794193548386
2018-01-25,101.69017419354839
2018-01-26,101.6924064516129
2018-01-27,101.69463870967742
2018-01-28,101.69687096774193
2018-01-29,101.69910322580645
2018-01-30,101.70133548387096
2018-01-31,101.70356774193549
2018-02-01,101.7058
2018-02-02,101.73404642857143
2018-02-03,101.76229285714285
2018-02-04,101.79053928571429
2018-02-05,101.81878571428571
2018-02-06,101.84703214285715
2018-02-07,101.87527857142857
2018-02-08,101.903525
2018-02-09,101.93177142857142
2018-02-10,101.96001785714286
2018-02-11,101.98826428571428
2018-02-12,102.01651071428572
2018-02-13,102.04475714285714
2018-02-14,102.07300357142857
2018-02-15,102.10125
2018-02-16,102.12949642857143
2018-02-17,102.15774285714286
2018-02-18,102.18598928571429
2018-02-19,102.21423571428572
2018-02-20,102.24248214285714
2018-02-21,102.27072857142858
2018-02-22,102.298975
2018-02-23,102.32722142857143
2018-02-24,102.35546785714286
2018-02-25,102.38371428571429
2018-02-26,102.41196071428571
2018-02-27,102.44020714285715
2018-02-28,102.46845357142857
2018-03-01,102.4967
2018-03-02,102.47472580645162
2018-03-03,102.45275161290323
2018-03-04,102.43077741935484
2018-03-05,102.40880322580645
2018-03-06,102.38682903225806
2018-03-07,102.36485483870968
2018-03-08,102.34288064516129
2018-03-09,102.32090645161291
2018-03-10,102.29893225806453
2018-03-11,102.27695806451614
2018-03-12,102.25498387096775
2018-03-13,102.23300967741936
2018-03-14,102.21103548387097
2018-03-15,102.18906129032258
2018-03-16,102.1670870967742
2018-03-17,102.14511290322581
2018-03-18,102.12313870967742
2018-03-19,102.10116451612903
2018-03-20,102.07919032258064
2018-03-21,102.05721612903226
2018-03-22,102.03524193548387
2018-03-23,102.01326774193548
2018-03-24,101.99129354838709
2018-03-25,101.96931935483872
2018-03-26,101.94734516129033
2018-03-27,101.92537096774194
2018-03-28,101.90339677419355
2018-03-29,101.88142258064516
2018-03-30,101.85944838709678
2018-03-31,101.83747419354839
2018-04-01,101.8155
2018-04-02,101.79696666666666
2018-04-03,101.77843333333334
2018-04-04,101.7599
2018-04-05,101.74136666666666
2018-04-06,101.72283333333334
2018-04-07,101.7043
2018-04-08,101.68576666666667
2018-04-09,101.66723333333333
2018-04-10,101.6487
2018-04-11,101.63016666666667
2018-04-12,101.61163333333333
2018-04-13,101.5931
2018-04-14,101.57456666666667
2018-04-15,101.55603333333333
2018-04-16,101.5375
2018-04-17,101.51896666666667
2018-04-18,101.50043333333333
2018-04-19,101.4819
2018-04-20,101.46336666666667
2018-04-21,101.44483333333334
2018-04-22,101.4263
2018-04-23,101.40776666666667
2018-04-24,101.38923333333334
2018-04-25,101.3707
2018-04-26,101.35216666666668
2018-04-27,101.33363333333334
2018-04-28,101.3151
2018-04-29,101.29656666666666
2018-04-30,101.27803333333334
2018-05-01,101.2595
2018-05-02,101.36782903225807
2018-05-03,101.47615806451613
2018-05-04,101.5844870967742
2018-05-05,101.69281612903227
2018-05-06,101.80114516129032
2018-05-07,101.90947419354839
2018-05-08,102.01780322580646
2018-05-09,102.12613225806452
2018-05-10,102.23446129032259
2018-05-11,102.34279032258064
2018-05-12,102.45111935483871
2018-05-13,102.55944838709678
2018-05-14,102.66777741935483
2018-05-15,102.7761064516129
2018-05-16,102.88443548387097
2018-05-17,102.99276451612903
2018-05-18,103.1010935483871
2018-05-19,103.20942258064517
2018-05-20,103.31775161290322
2018-05-21,103.42608064516129
2018-05-22,103.53440967741936
2018-05-23,103.64273870967742
2018-05-24,103.75106774193549
2018-05-25,103.85939677419356
2018-05-26,103.96772580645161
2018-05-27,104.07605483870968
2018-05-28,104.18438387096774
2018-05-29,104.2927129032258
2018-05-30,104.40104193548387
2018-05-31,104.50937096774193
2018-06-01,104.6177
2018-06-02,104.57700666666666
2018-06-03,104.53631333333334
2018-06-04,104.49562
2018-06-05,104.45492666666667
2018-06-06,104.41423333333333
2018-06-07,104.37354
2018-06-08,104.33284666666667
2018-06-09,104.29215333333333
2018-06-10,104.25146
2018-06-11,104.21076666666667
2018-06-12,104.17007333333333
2018-06-13,104.12938
2018-06-14,104.08868666666666
2018-06-15,104.04799333333334
2018-06-16,104.0073
2018-06-17,103.96660666666666
2018-06-18,103.92591333333334
2018-06-19,103.88522
2018-06-20,103.84452666666667
2018-06-21,103.80383333333333
2018-06-22,103.76314
2018-06-23,103.72244666666667
2018-06-24,103.68175333333333
2018-06-25,103.64106
2018-06-26,103.60036666666667
2018-06-27,103.55967333333334
2018-06-28,103.51898
2018-06-29,103.47828666666666
2018-06-30,103.43759333333334
2018-07-01,103.3969
2018-07-02,103.4837
2018-07-03,103.5705
2018-07-04,103.6573
2018-07-05,103.7441
2018-07-06,103.8309
2018-07-07,103.9177
2018-07-08,104.00450000000001
2018-07-09,104.0913
2018-07-10,104.1781
2018-07-11,104.2649
2018-07-12,104.3517
2018-07-13,104.4385
2018-07-14,104.5253
2018-07-15,104.6121
2018-07-16,104.6989
2018-07-17,104.7857
2018-07-18,104.8725
2018-07-19,104.9593
2018-07-20,105.0461
2018-07-21,105.1329
2018-07-22,105.2197
2018-07-23,105.3065
2018-07-24,105.3933
2018-07-25,105.4801
2018-07-26,105.5669
2018-07-27,105.6537
2018-07-28,105.7405
2018-07-29,105.8273
2018-07-30,105.9141
2018-07-31,106.0009
2018-08-01,106.0877
2018-08-02,106.0377935483871
2018-08-03,105.98788709677419
2018-08-04,105.93798064516129
2018-08-05,105.88807419354839
2018-08-06,105.83816774193548
2018-08-07,105.78826129032258
2018-08-08,105.73835483870968
2018-08-09,105.68844838709677
2018-08-10,105.63854193548387
2018-08-11,105.58863548387096
2018-08-12,105.53872903225806
2018-08-13,105.48882258064516
2018-08-14,105.43891612903225
2018-08-15,105.38900967741935
2018-08-16,105.33910322580645
2018-08-17,105.28919677419354
2018-08-18,105.23929032258064
2018-08-19,105.18938387096775
2018-08-20,105.13947741935483
2018-08-21,105.08957096774193
2018-08-22,105.03966451612904
2018-08-23,104.98975806451612
2018-08-24,104.93985161290323
2018-08-25,104.88994516129031
2018-08-26,104.84003870967742
2018-08-27,104.79013225806452
2018-08-28,104.7402258064516
2018-08-29,104.6903193548387
2018-08-30,104.64041290322581
2018-08-31,104.5905064516129
2018-09-01,104.5406
2018-09-02,104.50449
2018-09-03,104.46838
2018-09-04,104.43227
2018-09-05,104.39616
2018-09-06,104.36005
2018-09-07,104.32394
2018-09-08,104.28783
2018-09-09,104.25172
2018-09-10,104.21561
2018-09-11,104.1795
2018-09-12,104.14339
2018-09-13,104.10728
2018-09-14,104.07117
2018-09-15,104.03506
2018-09-16,103.99895000000001
2018-09-17,103.96284
2018-09-18,103.92673
2018-09-19,103.89062
2018-09-20,103.85451
2018-09-21,103.8184
2018-09-22,103.78229
2018-09-23,103.74618
2018-09-24,103.71007
2018-09-25,103.67396000000001
2018-09-26,103.63785
2018-09-27,103.60174
2018-09-28,103.56563
2018-09-29,103.52952
2018-09-30,103.49341
2018-10-01,103.4573
2018-10-02,103.44961612903226
2018-10-03,103.44193225806453
2018-10-04,103.43424838709677
2018-10-05,103.42656451612903
2018-10-06,103.4188806451613
2018-10-07,103.41119677419356
2018-10-08,103.4035129032258
2018-10-09,103.39582903225806
2018-10-10,103.38814516129032
2018-10-11,103.38046129032259
2018-10-12,103.37277741935485
2018-10-13,103.3650935483871
2018-10-14,103.35740967741935
2018-10-15,103.34972580645162
2018-10-16,103.34204193548388
2018-10-17,103.33435806451612
2018-10-18,103.32667419354839
2018-10-19,103.31899032258065
2018-10-20,103.31130645161291
2018-10-21,103.30362258064515
2018-10-22,103.29593870967742
2018-10-23,103.28825483870968
2018-10-24,103.28057096774194
2018-10-25,103.2728870967742
2018-10-26,103.26520322580645
2018-10-27,103.2575193548387
2018-10-28,103.24983548387097
2018-10-29,103.24215161290323
2018-10-30,103.23446774193548
2018-10-31,103.22678387096774
2018-11-01,103.2191
2018-11-02,103.23331666666667
2018-11-03,103.24753333333334
2018-11-04,103.26174999999999
2018-11-05,103.27596666666666
2018-11-06,103.29018333333333
2018-11-07,103.3044
2018-11-08,103.31861666666667
2018-11-09,103.33283333333333
2018-11-10,103.34705
2018-11-11,103.36126666666667
2018-11-12,103.37548333333334
2018-11-13,103.3897
2018-11-14,103.40391666666666
2018-11-15,103.41813333333333
2018-11-16,103.43235
2018-11-17,103.44656666666667
2018-11-18,103.46078333333334
2018-11-19,103.475
2018-11-20,103.48921666666666
2018-11-21,103.50343333333333
2018-11-22,103.51765
2018-11-23,103.53186666666667
2018-11-24,103.54608333333333
2018-11-25,103.5603
2018-11-26,103.57451666666667
2018-11-27,103.58873333333334
2018-11-28,103.60295
2018-11-29,103.61716666666666
2018-11-30,103.63138333333333
2018-12-01,103.6456
2018-12-02,103.62948387096775
2018-12-03,103.61336774193549
2018-12-04,103.59725161290322
2018-12-05,103.58113548387097
2018-12-06,103.56501935483871
2018-12-07,103.54890322580646
2018-12-08,103.5327870967742
2018-12-09,103.51667096774193
2018-12-10,103.50055483870968
2018-12-11,103.48443870967742
2018-12-12,103.46832258064516
2018-12-13,103.45220645161291
2018-12-14,103.43609032258064
2018-12-15,103.41997419354838
2018-12-16,103.40385806451613
2018-12-17,103.38774193548387
2018-12-18,103.37162580645162
2018-12-19,103.35550967741936
2018-12-20,103.3393935483871
2018-12-21,103.32327741935484
2018-12-22,103.30716129032258
2018-12-23,103.29104516129033
2018-12-24,103.27492903225807
2018-12-25,103.2588129032258
2018-12-26,103.24269677419355
2018-12-27,103.22658064516129
2018-12-28,103.21046451612904
2018-12-29,103.19434838709678
2018-12-30,103.17823225806451
2018-12-31,103.16211612903226
2019-01-01,103.146
2019-01-02,103.13249032258065
2019-01-03,103.11898064516129
2019-01-04,103.10547096774194
2019-01-05,103.09196129032259
2019-01-06,103.07845161290322
2019-01-07,103.06494193548387
2019-01-08,103.05143225806452
2019-01-09,103.03792258064516
2019-01-10,103.02441290322581
2019-01-11,103.01090322580644
2019-01-12,102.9973935483871
2019-01-13,102.98388387096774
2019-01-14,102.97037419354838
2019-01-15,102.95686451612903
2019-01-16,102.94335483870968
2019-01-17,102.92984516129032
2019-01-18,102.91633548387097
2019-01-19,102.90282580645162
2019-01-20,102.88931612903225
2019-01-21,102.8758064516129
2019-01-22,102.86229677419355
2019-01-23,102.84878709677419
2019-01-24,102.83527741935484
2019-01-25,102.82176774193547
2019-01-26,102.80825806451612
2019-01-27,102.79474838709677
2019-01-28,102.78123870967741
2019-01-29,102.76772903225806
2019-01-30,102.75421935483871
2019-01-31,102.74070967741935
2019-02-01,102.7272
2019-02-02,102.74101071428571
2019-02-03,102.75482142857143
2019-02-04,102.76863214285714
2019-02-05,102.78244285714285
2019-02-06,102.79625357142857
2019-02-07,102.81006428571428
2019-02-08,102.823875
2019-02-09,102.83768571428571
2019-02-10,102.85149642857142
2019-02-11,102.86530714285715
2019-02-12,102.87911785714286
2019-02-13,102.89292857142857
2019-02-14,102.90673928571428
2019-02-15,102.92054999999999
2019-02-16,102.93436071428572
2019-02-17,102.94817142857143
2019-02-18,102.96198214285714
2019-02-19,102.97579285714286
2019-02-20,102.98960357142857
2019-02-21,103.00341428571429
2019-02-22,103.017225
2019-02-23,103.03103571428571
2019-02-24,103.04484642857143
2019-02-25,103.05865714285714
2019-02-26,103.07246785714285
2019-02-27,103.08627857142858
2019-02-28,103.10008928571429
2019-03-01,103.1139
2019-03-02,103.03302903225807
2019-03-03,102.95215806451613
2019-03-04,102.8712870967742
2019-03-05,102.79041612903225
2019-03-06,102.70954516129032
2019-03-07,102.62867419354839
2019-03-08,102.54780322580645
2019-03-09,102.46693225806452
2019-03-10,102.38606129032259
2019-03-11,102.30519032258064
2019-03-12,102.22431935483871
2019-03-13,102.14344838709677
2019-03-14,102.06257741935484
2019-03-15,101.98170645161291
2019-03-16,101.90083548387096
2019-03-17,101.81996451612903
2019-03-18,101.73909354838709
2019-03-19,101.65822258064516
2019-03-20,101.57735161290323
2019-03-21,101.49648064516128
2019-03-22,101.41560967741935
2019-03-23,101.33473870967742
2019-03-24,101.25386774193548
2019-03-25,101.17299677419355
2019-03-26,101.0921258064516
2019-03-27,101.01125483870968
2019-03-28,100.93038387096774
2019-03-29,100.8495129032258
2019-03-30,100.76864193548387
2019-03-31,100.68777096774193
2019-04-01,100.6069
2019-04-02,100.62591666666667
2019-04-03,100.64493333333333
2019-04-04,100.66395
2019-04-05,100.68296666666666
2019-04-06,100.70198333333333
2019-04-07,100.721
2019-04-08,100.74001666666666
2019-04-09,100.75903333333333
2019-04-10,100.77805
2019-04-11,100.79706666666667
2019-04-12,100.81608333333334
2019-04-13,100.8351
2019-04-14,100.85411666666667
2019-04-15,100.87313333333333
2019-04-16,100.89215
2019-04-17,100.91116666666667
2019-04-18,100.93018333333333
2019-04-19,100.9492
2019-04-20,100.96821666666666
2019-04-21,100.98723333333334
2019-04-22,101.00625000000001
2019-04-23,101.02526666666667
2019-04-24,101.04428333333334
2019-04-25,101.0633
2019-04-26,101.08231666666667
2019-04-27,101.10133333333334
2019-04-28,101.12035
2019-04-29,101.13936666666667
2019-04-30,101.15838333333333
2019-05-01,101.1774
2019-05-02,101.26689032258065
2019-05-03,101.3563806451613
2019-05-04,101.44587096774194
2019-05-05,101.53536129032258
2019-05-06,101.62485161290323
2019-05-07,101.71434193548387
2019-05-08,101.80383225806452
2019-05-09,101.89332258064516
2019-05-10,101.9828129032258
2019-05-11,102.07230322580645
2019-05-12,102.1617935483871
2019-05-13,102.25128387096774
2019-05-14,102.34077419354838
2019-05-15,102.43026451612903
2019-05-16,102.51975483870967
2019-05-17,102.60924516129033
2019-05-18,102.69873548387098
2019-05-19,102.78822580645162
2019-05-20,102.87771612903227
2019-05-21,102.96720645161291
2019-05-22,103.05669677419355
2019-05-23,103.1461870967742
2019-05-24,103.23567741935484
2019-05-25,103.32516774193549
2019-05-26,103.41465806451613
2019-05-27,103.50414838709678
2019-05-28,103.59363870967742
2019-05-29,103.68312903225807
2019-05-30,103.77261935483871
2019-05-31,103.86210967741935
2019-06-01,103.9516
2019-06-02,103.88670333333333
2019-06-03,103.82180666666666
2019-06-04,103.75691
2019-06-05,103.69201333333334
2019-06-06,103.62711666666667
2019-06-07,103.56222
2019-06-08,103.49732333333333
2019-06-09,103.43242666666667
2019-06-10,103.36753
2019-06-11,103.30263333333333
2019-06-12,103.23773666666666
2019-06-13,103.17284
2019-06-14,103.10794333333334
2019-06-15,103.04304666666667
2019-06-16,102.97815
2019-06-17,102.91325333333333
2019-06-18,102.84835666666666
2019-06-19,102.78346
2019-06-20,102.71856333333334
2019-06-21,102.65366666666667
2019-06-22,102.58877
2019-06-23,102.52387333333333
2019-06-24,102.45897666666667
2019-06-25,102.39408
2019-06-26,102.32918333333333
2019-06-27,102.26428666666666
2019-06-28,102.19939
2019-06-29,102.13449333333334
2019-06-30,102.06959666666667
2019-07-01,102.0047
2019-07-02,102.09860645161291
2019-07-03,102.1925129032258
2019-07-04,102.28641935483871
2019-07-05,102.38032580645161
2019-07-06,102.47423225806452
2019-07-07,102.56813870967741
2019-07-08,102.66204516129032
2019-07-09,102.75595161290323
2019-07-10,102.84985806451613
2019-07-11,102.94376451612904
2019-07-12,103.03767096774193
2019-07-13,103.13157741935484
2019-07-14,103.22548387096775
2019-07-15,103.31939032258065
2019-07-16,103.41329677419355
2019-07-17,103.50720322580645
2019-07-18,103.60110967741936
2019-07-19,103.69501612903225
2019-07-20,103.78892258064516
2019-07-21,103.88282903225807
2019-07-22,103.97673548387097
2019-07-23,104.07064193548388
2019-07-24,104.16454838709677
2019-07-25,104.25845483870968
2019-07-26,104.35236129032259
2019-07-27,104.44626774193549
2019-07-28,104.5401741935484
2019-07-29,104.63408064516129
2019-07-30,104.7279870967742
2019-07-31,104.8218935483871
2019-08-01,104.9158
2019-08-02,104.85136774193549
2019-08-03,104.78693548387098
2019-08-04,104.72250322580646
2019-08-05,104.65807096774193
2019-08-06,104.59363870967742
2019-08-07,104.52920645161291
2019-08-08,104.4647741935484
2019-08-09,104.40034193548388
2019-08-10,104.33590967741937
2019-08-11,104.27147741935484
2019-08-12,104.20704516129032
2019-08-13,104.14261290322581
2019-08-14,104.0781806451613
2019-08-15,104.01374838709678
2019-08-16,103.94931612903227
2019-08-17,103.88488387096774
2019-08-18,103.82045161290323
2019-08-19,103.75601935483871
2019-08-20,103.6915870967742
2019-08-21,103.62715483870969
2019-08-22,103.56272258064517
2019-08-23,103.49829032258064
2019-08-24,103.43385806451613
2019-08-25,103.36942580645162
2019-08-26,103.3049935483871
2019-08-27,103.24056129032259
2019-08-28,103.17612903225807
2019-08-29,103.11169677419355
2019-08-30,103.04726451612903
2019-08-31,102.98283225806452
2019-09-01,102.9184
2019-09-02,102.86558666666667
2019-09-03,102.81277333333334
2019-09-04,102.75996
2019-09-05,102.70714666666667
2019-09-06,102.65433333333334
2019-09-07,102.60152000000001
2019-09-08,102.54870666666667
2019-09-09,102.49589333333334
2019-09-10,102.44308000000001
2019-09-11,102.39026666666668
2019-09-12,102.33745333333334
2019-09-13,102.28464000000001
2019-09-14,102.23182666666668
2019-09-15,102.17901333333334
2019-09-16,102.12620000000001
2019-09-17,102.07338666666666
2019-09-18,102.02057333333333
2019-09-19,101.96776
2019-09-20,101.91494666666667
2019-09-21,101.86213333333333
2019-09-22,101.80932
2019-09-23,101.75650666666667
2019-09-24,101.70369333333333
2019-09-25,101.65088
2019-09-26,101.59806666666667
2019-09-27,101.54525333333333
2019-09-28,101.49244
2019-09-29,101.43962666666667
2019-09-30,101.38681333333334
2019-10-01,101.334
2019-10-02,101.34031935483871
2019-10-03,101.34663870967742
2019-10-04,101.35295806451613
2019-10-05,101.35927741935484
2019-10-06,101.36559677419355
2019-10-07,101.37191612903226
2019-10-08,101.37823548387097
2019-10-09,101.38455483870968
2019-10-10,101.39087419354838
2019-10-11,101.3971935483871
2019-10-12,101.4035129032258
2019-10-13,101.40983225806451
2019-10-14,101.41615161290322
2019-10-15,101.42247096774193
2019-10-16,101.42879032258064
2019-10-17,101.43510967741936
2019-10-18,101.44142903225807
2019-10-19,101.44774838709678
2019-10-20,101.45406774193549
2019-10-21,101.4603870967742
2019-10-22,101.46670645161291
2019-10-23,101.47302580645162
2019-10-24,101.47934516129033
2019-10-25,101.48566451612903
2019-10-26,101.49198387096774
2019-10-27,101.49830322580645
2019-10-28,101.50462258064516
2019-10-29,101.51094193548387
2019-10-30,101.51726129032258
2019-10-31,101.52358064516129
2019-11-01,101.5299
2019-11-02,101.53745333333333
2019-11-03,101.54500666666667
2019-11-04,101.55256
2019-11-05,101.56011333333333
2019-11-06,101.56766666666667
2019-11-07,101.57522
2019-11-08,101.58277333333334
2019-11-09,101.59032666666667
2019-11-10,101.59788
2019-11-11,101.60543333333334
2019-11-12,101.61298666666667
2019-11-13,101.62054
2019-11-14,101.62809333333334
2019-11-15,101.63564666666667
2019-11-16,101.64320000000001
2019-11-17,101.65075333333333
2019-11-18,101.65830666666666
2019-11-19,101.66586
2019-11-20,101.67341333333333
2019-11-21,101.68096666666666
2019-11-22,101.68852
2019-11-23,101.69607333333333
2019-11-24,101.70362666666666
2019-11-25,101.71118
2019-11-26,101.71873333333333
2019-11-27,101.72628666666667
2019-11-28,101.73384
2019-11-29,101.74139333333333
2019-11-30,101.74894666666667
2019-12-01,101.7565
2019-12-02,101.74013548387097
2019-12-03,101.72377096774194
2019-12-04,101.70740645161291
2019-12-05,101.69104193548387
2019-12-06,101.67467741935484
2019-12-07,101.6583129032258
2019-12-08,101.64194838709678
2019-12-09,101.62558387096774
2019-12-10,101.60921935483871
2019-12-11,101.59285483870968
2019-12-12,101.57649032258065
2019-12-13,101.56012580645161
2019-12-14,101.54376129032258
2019-12-15,101.52739677419355
2019-12-16,101.51103225806452
2019-12-17,101.49466774193549
2019-12-18,101.47830322580646
2019-12-19,101.46193870967743
2019-12-20,101.4455741935484
2019-12-21,101.42920967741935
2019-12-22,101.41284516129032
2019-12-23,101.39648064516129
2019-12-24,101.38011612903226
2019-12-25,101.36375161290323
2019-12-26,101.3473870967742
2019-12-27,101.33102258064517
2019-12-28,101.31465806451614
2019-12-29,101.2982935483871
2019-12-30,101.28192903225806
2019-12-31,101.26556451612903
2020-01-01,101.2492
2020-01-02,101.27332580645161
2020-01-03,101.29745161290323
2020-01-04,101.32157741935484
2020-01-05,101.34570322580646
2020-01-06,101.36982903225807
2020-01-07,101.39395483870967
2020-01-08,101.4180806451613
2020-01-09,101.4422064516129
2020-01-10,101.46633225806451
2020-01-11,101.49045806451613
2020-01-12,101.51458387096774
2020-01-13,101.53870967741936
2020-01-14,101.56283548387097
2020-01-15,101.58696129032258
2020-01-16,101.6110870967742
2020-01-17,101.6352129032258
2020-01-18,101.65933870967743
2020-01-19,101.68346451612904
2020-01-20,101.70759032258064
2020-01-21,101.73171612903226
2020-01-22,101.75584193548387
2020-01-23,101.7799677419355
2020-01-24,101.8040935483871
2020-01-25,101.82821935483871
2020-01-26,101.85234516129033
2020-01-27,101.87647096774194
2020-01-28,101.90059677419355
2020-01-29,101.92472258064517
2020-01-30,101.94884838709677
2020-01-31,101.9729741935484
2020-02-01,101.9971
2020-02-02,101.85793793103448
2020-02-03,101.71877586206897
2020-02-04,101.57961379310345
2020-02-05,101.44045172413793
2020-02-06,101.30128965517241
2020-02-07,101.16212758620689
2020-02-08,101.02296551724137
2020-02-09,100.88380344827587
2020-02-10,100.74464137931035
2020-02-11,100.60547931034483
2020-02-12,100.46631724137931
2020-02-13,100.3271551724138
2020-02-14,100.18799310344828
2020-02-15,100.04883103448276
2020-02-16,99.90966896551724
2020-02-17,99.77050689655172
2020-02-18,99.6313448275862
2020-02-19,99.49218275862069
2020-02-20,99.35302068965517
2020-02-21,99.21385862068965
2020-02-22,99.07469655172413
2020-02-23,98.93553448275861
2020-02-24,98.79637241379311
2020-02-25,98.65721034482759
2020-02-26,98.51804827586207
2020-02-27,98.37888620689655
2020-02-28,98.23972413793103
2020-02-29,98.10056206896552
2020-03-01,97.9614
2020-03-02,97.46834516129032
2020-03-03,96.97529032258065
2020-03-04,96.48223548387097
2020-03-05,95.98918064516128
2020-03-06,95.49612580645162
2020-03-07,95.00307096774193
2020-03-08,94.51001612903225
2020-03-09,94.01696129032258
2020-03-10,93.5239064516129
2020-03-11,93.03085161290322
2020-03-12,92.53779677419355
2020-03-13,92.04474193548387
2020-03-14,91.55168709677419
2020-03-15,91.05863225806452
2020-03-16,90.56557741935484
2020-03-17,90.07252258064516
2020-03-18,89.57946774193547
2020-03-19,89.0864129032258
2020-03-20,88.59335806451612
2020-03-21,88.10030322580644
2020-03-22,87.60724838709677
2020-03-23,87.11419354838709
2020-03-24,86.62113870967741
2020-03-25,86.12808387096774
2020-03-26,85.63502903225806
2020-03-27,85.14197419354838
2020-03-28,84.64891935483871
2020-03-29,84.15586451612903
2020-03-30,83.66280967741935
2020-03-31,83.16975483870968
2020-04-01,82.6767
2020-04-02,82.75347
2020-04-03,82.83024
2020-04-04,82.90701
2020-04-05,82.98378
2020-04-06,83.06054999999999
2020-04-07,83.13732
2020-04-08,83.21409
2020-04-09,83.29086
2020-04-10,83.36762999999999
2020-04-11,83.4444
2020-04-12,83.52117
2020-04-13,83.59794
2020-04-14,83.67470999999999
2020-04-15,83.75148
2020-04-16,83.82825
2020-04-17,83.90502
2020-04-18,83.98179
2020-04-19,84.05856
2020-04-20,84.13533
2020-04-21,84.21209999999999
2020-04-22,84.28887
2020-04-23,84.36564
2020-04-24,84.44241
