date,rate,rate_interpolated,log_rate,diff,Wt,scaled_Wt,e_t,scaled_Wt_bin
2017-08-15,1.1736,1.1736,0.1600759478466349,-0.004251345575041,-0.0041941638582068,-0.41941638582067997,0,"(-0.5, 0.5]"
2017-08-16,1.1703,1.1703,0.1572601261985833,-0.0028158216480515,-0.0027586399312173,-0.27586399312173,0,"(-0.5, 0.5]"
2017-08-17,1.1736,1.1736,0.1600759478466349,0.0028158216480515,0.0028730033648857,0.28730033648857,0,"(-0.5, 0.5]"
2017-08-18,1.1748,1.1748,0.161097920342328,0.0010219724956931,0.0010791542125273,0.10791542125272999,0,"(-0.5, 0.5]"
2017-08-21,1.1814,1.1814,0.1667001758909978,0.0056022555486698,0.005659437265504,0.5659437265503999,1,"(0.5, inf)"
2017-08-22,1.1762,1.1762,0.1622889030437184,-0.0044112728472793,-0.0043540911304451,-0.43540911304451,0,"(-0.5, 0.5]"
2017-08-23,1.1802,1.1802,0.1656839156409312,0.0033950125972127,0.003452194314047,0.34521943140469996,0,"(-0.5, 0.5]"
2017-08-24,1.1801,1.1801,0.1655991806495659,-8.47349913653539e-05,-2.7553274531130968e-05,-0.0027553274531130966,0,"(-0.5, 0.5]"
2017-08-25,1.1874,1.1874,0.171766042854438,0.006166862204872,0.0062240439217063,0.62240439217063,1,"(0.5, inf)"
2017-08-28,1.1973,1.1973,0.1800690217406608,0.0083029788862228,0.008360160603057,0.8360160603057001,1,"(0.5, inf)"
2017-08-29,1.2025,1.2025,0.1844027229977791,0.0043337012571182,0.0043908829739524,0.43908829739524,0,"(-0.5, 0.5]"
2017-08-30,1.1927,1.1927,0.1762196446024863,-0.0081830783952927,-0.0081258966784585,-0.81258966784585,-1,"(-inf, -0.5]"
2017-08-31,1.1894,1.1894,0.1734489782903562,-0.0027706663121301,-0.0027134845952958,-0.27134845952958,0,"(-0.5, 0.5]"
2017-09-01,1.1878,1.1878,0.1721028565996227,-0.0013461216907335,-0.0012889399738993,-0.12889399738993,0,"(-0.5, 0.5]"
2017-09-04,,1.18945,0.1734910154091382,0.0013881588095154,0.0014453405263497,0.14453405263497,0,"(-0.5, 0.5]"
2017-09-05,1.1911,1.1911,0.1748772499047182,0.00138623449558,0.0014434162124142,0.14434162124142,0,"(-0.5, 0.5]"
2017-09-06,1.1943,1.1943,0.177560239692244,0.0026829897875258,0.00274017150436,0.274017150436,0,"(-0.5, 0.5]"
2017-09-07,1.2028,1.2028,0.184652172132237,0.0070919324399929,0.0071491141568271,0.71491141568271,1,"(0.5, inf)"
2017-09-08,1.2041,1.2041,0.1857323999160362,0.0010802277837992,0.0011374095006334,0.11374095006334001,0,"(-0.5, 0.5]"
2017-09-11,1.1964,1.1964,0.1793170477736558,-0.0064153521423803,-0.0063581704255461,-0.63581704255461,-1,"(-inf, -0.5]"
2017-09-12,1.1968,1.1968,0.1796513282380758,0.0003342804644199,0.0003914621812541,0.039146218125410005,0,"(-0.5, 0.5]"
2017-09-13,1.1898,1.1898,0.1737852257716682,-0.0058661024664075,-0.0058089207495733,-0.58089207495733,-1,"(-inf, -0.5]"
2017-09-14,1.1886,1.1886,0.1727761439504233,-0.0010090818212449,-0.0009519001044107,-0.09519001044107,0,"(-0.5, 0.5]"
2017-09-15,1.1959,1.1959,0.1788990399926247,0.0061228960422013,0.0061800777590356,0.61800777590356,1,"(0.5, inf)"
2017-09-18,1.1938,1.1938,0.1771414967524124,-0.0017575432402122,-0.001700361523378,-0.1700361523378,0,"(-0.5, 0.5]"
2017-09-19,1.198,1.198,0.1806534996932575,0.0035120029408451,0.0035691846576793,0.35691846576793,0,"(-0.5, 0.5]"
2017-09-20,1.1998,1.1998,0.1821548762368556,0.001501376543598,0.0015585582604323,0.15585582604322998,0,"(-0.5, 0.5]"
2017-09-21,1.1946,1.1946,0.1778114013160686,-0.0043434749207869,-0.0042862932039527,-0.42862932039527,0,"(-0.5, 0.5]"
2017-09-22,1.1969,1.1969,0.1797348808971877,0.0019234795811191,0.0019806612979533,0.19806612979533,0,"(-0.5, 0.5]"
2017-09-25,1.1852,1.1852,0.1699115367172731,-0.0098233441799146,-0.0097661624630804,-0.97661624630804,-1,"(-inf, -0.5]"
2017-09-26,1.1772,1.1772,0.1631387373771806,-0.0067727993400924,-0.0067156176232582,-0.67156176232582,-1,"(-inf, -0.5]"
2017-09-27,1.1747,1.1747,0.1610127958477033,-0.0021259415294773,-0.0020687598126431,-0.20687598126430998,0,"(-0.5, 0.5]"
2017-09-28,1.1776,1.1776,0.1634784689924747,0.0024656731447714,0.0025228548616056,0.25228548616056,0,"(-0.5, 0.5]"
2017-09-29,1.1813,1.1813,0.1666155269723372,0.0031370579798624,0.0031942396966966,0.31942396966965997,0,"(-0.5, 0.5]"
2017-10-02,1.1745,1.1745,0.1608425251168305,-0.0057730018555066,-0.0057158201386724,-0.57158201386724,-1,"(-inf, -0.5]"
2017-10-03,1.1759,1.1759,0.1620338118472329,0.0011912867304024,0.0012484684472366,0.12484684472365999,0,"(-0.5, 0.5]"
2017-10-04,1.176,1.176,0.1621188494764351,8.503762920214486e-05,0.0001422193460363,0.01422193460363,0,"(-0.5, 0.5]"
2017-10-05,1.1706,1.1706,0.1575164378749835,-0.0046024116014515,-0.0045452298846173,-0.45452298846173,0,"(-0.5, 0.5]"
2017-10-06,1.1732,1.1732,0.1597350581211589,0.0022186202461753,0.0022758019630096,0.22758019630096,0,"(-0.5, 0.5]"
2017-10-09,,1.1768,0.1627988903050907,0.0030638321839318,0.003121013900766,0.31210139007660004,0,"(-0.5, 0.5]"
2017-10-10,1.1804,1.1804,0.1658533640866472,0.0030544737815564,0.0031116554983906,0.31116554983906003,0,"(-0.5, 0.5]"
2017-10-11,1.1847,1.1847,0.1694895779785764,0.0036362138919292,0.0036933956087634,0.36933956087634,0,"(-0.5, 0.5]"
2017-10-12,1.184,1.184,0.1688985364618138,-0.0005910415167625,-0.0005338597999283,-0.05338597999282999,0,"(-0.5, 0.5]"
2017-10-13,1.1837,1.1837,0.1686451259777108,-0.000253410484103,-0.0001962287672688,-0.019622876726879998,0,"(-0.5, 0.5]"
2017-10-16,1.181,1.181,0.1663615372152252,-0.0022835887624855,-0.0022264070456513,-0.22264070456513002,0,"(-0.5, 0.5]"
2017-10-17,1.1754,1.1754,0.161608515196413,-0.0047530220188122,-0.004695840301978,-0.4695840301978,0,"(-0.5, 0.5]"
2017-10-18,1.1775,1.1775,0.1633935469084357,0.0017850317120227,0.0018422134288569,0.18422134288569,0,"(-0.5, 0.5]"
2017-10-19,1.1842,1.1842,0.1690674411155386,0.0056738942071028,0.005731075923937,0.5731075923937,1,"(0.5, inf)"
2017-10-20,1.177,1.177,0.1629688282781397,-0.0060986128373989,-0.0060414311205646,-0.60414311205646,-1,"(-inf, -0.5]"
2017-10-23,1.1762,1.1762,0.1622889030437184,-0.0006799252344212,-0.000622743517587,-0.0622743517587,0,"(-0.5, 0.5]"
2017-10-24,1.1766,1.1766,0.1626289234482186,0.0003400204045001,0.0003972021213343,0.03972021213343,0,"(-0.5, 0.5]"
2017-10-25,1.1802,1.1802,0.1656839156409312,0.0030549921927126,0.0031121739095468,0.31121739095468,0,"(-0.5, 0.5]"
2017-10-26,1.17,1.17,0.1570037488096647,-0.0086801668312665,-0.0086229851144323,-0.86229851144323,-1,"(-inf, -0.5]"
2017-10-27,1.158,1.158,0.1466943791508034,-0.0103093696588612,-0.010252187942027,-1.0252187942027,-1,"(-inf, -0.5]"
2017-10-30,1.1626,1.1626,0.1506588762851132,0.0039644971343097,0.0040216788511439,0.40216788511439,0,"(-0.5, 0.5]"
2017-10-31,1.1648,1.1648,0.1525493984602845,0.0018905221751712,0.0019477038920055,0.19477038920054998,0,"(-0.5, 0.5]"
2017-11-01,1.1618,1.1618,0.149970526576295,-0.0025788718839894,-0.0025216901671552,-0.25216901671552,0,"(-0.5, 0.5]"
2017-11-02,1.1672,1.1672,0.1546077182264388,0.0046371916501438,0.004694373366978,0.4694373366978,0,"(-0.5, 0.5]"
2017-11-03,1.1616,1.1616,0.1497983650883945,-0.0048093531380442,-0.00475217142121,-0.475217142121,0,"(-0.5, 0.5]"
2017-11-06,1.16,1.16,0.1484200051182732,-0.0013783599701213,-0.0013211782532871,-0.13211782532871,0,"(-0.5, 0.5]"
2017-11-07,1.1577,1.1577,0.1464352782295456,-0.0019847268887275,-0.0019275451718933,-0.19275451718933,0,"(-0.5, 0.5]"
2017-11-08,1.1591,1.1591,0.1476438419125622,0.0012085636830166,0.0012657453998508,0.12657453998508,0,"(-0.5, 0.5]"
2017-11-09,1.1648,1.1648,0.1525493984602845,0.0049055565477222,0.0049627382645564,0.49627382645564,0,"(-0.5, 0.5]"
2017-11-10,,1.1652,0.1528927461031425,0.0003433476428579,0.0004005293596922,0.04005293596922,0,"(-0.5, 0.5]"
2017-11-13,1.1656,1.1656,0.153235975898858,0.0003432297957155,0.0004004115125497,0.04004115125497,0,"(-0.5, 0.5]"
2017-11-14,1.1764,1.1764,0.1624589276977028,0.0092229517988448,0.009280133515679,0.9280133515679001,1,"(0.5, inf)"
2017-11-15,1.1794,1.1794,0.1650058345842667,0.0025469068865638,0.0026040886033981,0.26040886033981003,0,"(-0.5, 0.5]"
2017-11-16,1.1772,1.1772,0.1631387373771806,-0.001867097207086,-0.0018099154902518,-0.18099154902518,0,"(-0.5, 0.5]"
2017-11-17,1.1799,1.1799,0.1654296891237364,0.0022909517465557,0.0023481334633899,0.23481334633898998,0,"(-0.5, 0.5]"
2017-11-20,1.1741,1.1741,0.160501896654029,-0.0049277924697074,-0.0048706107528732,-0.48706107528731996,0,"(-0.5, 0.5]"
2017-11-21,1.1741,1.1741,0.160501896654029,0.0,5.718171683422293e-05,0.005718171683422293,0,"(-0.5, 0.5]"
2017-11-22,1.1789,1.1789,0.1645818003159447,0.0040799036619157,0.0041370853787499,0.41370853787499,0,"(-0.5, 0.5]"
2017-11-23,,1.18625,0.1707970709420005,0.0062152706260558,0.00627245234289,0.627245234289,1,"(0.5, inf)"
2017-11-24,1.1936,1.1936,0.1769739504673593,0.0061768795253587,0.0062340612421929,0.62340612421929,1,"(0.5, inf)"
2017-11-27,1.1911,1.1911,0.1748772499047182,-0.0020967005626411,-0.0020395188458068,-0.20395188458068003,0,"(-0.5, 0.5]"
2017-11-28,1.1878,1.1878,0.1721028565996227,-0.0027743933050954,-0.0027172115882612,-0.27172115882611997,0,"(-0.5, 0.5]"
2017-11-29,1.1858,1.1858,0.1704176522911302,-0.0016852043084925,-0.0016280225916582,-0.16280225916582,0,"(-0.5, 0.5]"
2017-11-30,1.1898,1.1898,0.1737852257716682,0.0033675734805379,0.0034247551973722,0.34247551973722,0,"(-0.5, 0.5]"
2017-12-01,1.191,1.191,0.1747932903731631,0.0010080646014948,0.0010652463183291,0.10652463183291,0,"(-0.5, 0.5]"
2017-12-04,1.1848,1.1848,0.169573983971452,-0.005219306401711,-0.0051621246848768,-0.51621246848768,-1,"(-inf, -0.5]"
2017-12-05,1.182,1.182,0.1672079189839064,-0.0023660649875456,-0.0023088832707114,-0.23088832707114001,0,"(-0.5, 0.5]"
2017-12-06,1.1788,1.1788,0.1644969718814026,-0.0027109471025037,-0.0026537653856695,-0.26537653856695,0,"(-0.5, 0.5]"
2017-12-07,1.179,1.179,0.1646666215552339,0.0001696496738312,0.0002268313906654,0.02268313906654,0,"(-0.5, 0.5]"
2017-12-08,1.1761,1.1761,0.1622038798748537,-0.0024627416803801,-0.0024055599635459,-0.24055599635459,0,"(-0.5, 0.5]"
2017-12-11,1.1802,1.1802,0.1656839156409312,0.0034800357660774,0.0035372174829117,0.35372174829117,0,"(-0.5, 0.5]"
2017-12-12,1.1725,1.1725,0.1591382213382974,-0.0065456943026337,-0.0064885125857995,-0.64885125857995,-1,"(-inf, -0.5]"
2017-12-13,1.1762,1.1762,0.1622889030437184,0.003150681705421,0.0032078634222552,0.32078634222552,0,"(-0.5, 0.5]"
2017-12-14,1.1778,1.1778,0.1636482915283333,0.0013593884846148,0.001416570201449,0.1416570201449,0,"(-0.5, 0.5]"
2017-12-15,1.1778,1.1778,0.1636482915283333,0.0,5.718171683422293e-05,0.005718171683422293,0,"(-0.5, 0.5]"
2017-12-18,1.1804,1.1804,0.1658533640866472,0.0022050725583138,0.0022622542751481,0.22622542751481,0,"(-0.5, 0.5]"
2017-12-19,1.1822,1.1822,0.167377109408132,0.0015237453214848,0.001580927038319,0.1580927038319,0,"(-0.5, 0.5]"
2017-12-20,1.1881,1.1881,0.1723553924821046,0.0049782830739726,0.0050354647908068,0.5035464790806801,1,"(0.5, inf)"
2017-12-21,1.1872,1.1872,0.1715975934309789,-0.0007577990511256,-0.0007006173342914,-0.07006173342914,0,"(-0.5, 0.5]"
2017-12-22,1.1839,1.1839,0.1688140734354534,-0.0027835199955255,-0.0027263382786912,-0.27263382786912,0,"(-0.5, 0.5]"
2017-12-25,,1.1853,0.1699959071033177,0.0011818336678642,0.0012390153846984,0.12390153846984,0,"(-0.5, 0.5]"
2017-12-26,1.1867,1.1867,0.1711763456889564,0.0011804385856387,0.0012376203024729,0.12376203024729,0,"(-0.5, 0.5]"
2017-12-27,1.1902,1.1902,0.1741213602286145,0.0029450145396581,0.0030021962564923,0.30021962564923,0,"(-0.5, 0.5]"
2017-12-28,1.1952,1.1952,0.1783135353964158,0.0041921751678012,0.0042493568846354,0.42493568846353996,0,"(-0.5, 0.5]"
2017-12-29,1.2022,1.2022,0.1841532116229245,0.0058396762265087,0.0058968579433429,0.5896857943342899,1,"(0.5, inf)"
2018-01-01,,1.2036,0.1853170657737531,0.0011638541508285,0.0012210358676627,0.12210358676627,0,"(-0.5, 0.5]"
2018-01-02,1.205,1.205,0.1864795669426183,0.0011625011688652,0.0012196828856994,0.12196828856994,0,"(-0.5, 0.5]"
2018-01-03,1.203,1.203,0.1848184369925418,-0.0016611299500765,-0.0016039482332422,-0.16039482332422,0,"(-0.5, 0.5]"
2018-01-04,1.2064,1.2064,0.1876407182715545,0.0028222812790126,0.0028794629958468,0.28794629958468,0,"(-0.5, 0.5]"
2018-01-05,1.2039,1.2039,0.1855662869588436,-0.0020744313127108,-0.0020172495958766,-0.20172495958765999,0,"(-0.5, 0.5]"
2018-01-08,1.1973,1.1973,0.1800690217406608,-0.0054972652181828,-0.0054400835013485,-0.54400835013485,-1,"(-inf, -0.5]"
2018-01-09,1.1922,1.1922,0.175800339803689,-0.0042686819369718,-0.0042115002201375,-0.42115002201375,0,"(-0.5, 0.5]"
2018-01-10,1.1958,1.1958,0.1788154174646669,0.0030150776609778,0.0030722593778121,0.30722593778121,0,"(-0.5, 0.5]"
2018-01-11,1.2035,1.2035,0.1852339782409896,0.0064185607763226,0.0064757424931568,0.64757424931568,1,"(0.5, inf)"
2018-01-12,1.213,1.213,0.1930966299619131,0.0078626517209235,0.0079198334377577,0.79198334377577,1,"(0.5, inf)"
2018-01-15,,1.2187,0.1977847168473197,0.0046880868854065,0.0047452686022407,0.47452686022407004,0,"(-0.5, 0.5]"
2018-01-16,1.2244,1.2244,0.2024509280891203,0.0046662112418006,0.0047233929586348,0.47233929586348,0,"(-0.5, 0.5]"
2018-01-17,1.2229,1.2229,0.2012250872131872,-0.0012258408759331,-0.0011686591590988,-0.11686591590987999,0,"(-0.5, 0.5]"
2018-01-18,1.2238,1.2238,0.201960772046303,0.0007356848331158,0.00079286654995,0.079286654995,0,"(-0.5, 0.5]"
2018-01-19,1.2238,1.2238,0.201960772046303,0.0,5.718171683422293e-05,0.005718171683422293,0,"(-0.5, 0.5]"
2018-01-22,1.223,1.223,0.2013068567050353,-0.0006539153412677,-0.0005967336244334,-0.05967336244334,0,"(-0.5, 0.5]"
2018-01-23,1.2277,1.2277,0.2051425002046571,0.0038356434996218,0.003892825216456,0.3892825216456,0,"(-0.5, 0.5]"
2018-01-24,1.239,1.239,0.2143046026470055,0.0091621024423483,0.0092192841591825,0.92192841591825,1,"(0.5, inf)"
2018-01-25,1.2488,1.2488,0.2221830902190852,0.0078784875720797,0.0079356692889139,0.7935669288913901,1,"(0.5, inf)"
2018-01-26,1.2422,1.2422,0.2168840011430655,-0.0052990890760196,-0.0052419073591854,-0.5241907359185399,-1,"(-inf, -0.5]"
2018-01-29,1.2352,1.2352,0.2112329002883747,-0.0056511008546907,-0.0055939191378565,-0.55939191378565,-1,"(-inf, -0.5]"
2018-01-30,1.239,1.239,0.2143046026470055,0.0030717023586307,0.0031288840754649,0.31288840754649,0,"(-0.5, 0.5]"
2018-01-31,1.2428,1.2428,0.2173668985367552,0.0030622958897497,0.0031194776065839,0.31194776065839,0,"(-0.5, 0.5]"
2018-02-01,1.2482,1.2482,0.2217025135178055,0.0043356149810503,0.0043927966978845,0.43927966978845,0,"(-0.5, 0.5]"
2018-02-02,1.2446,1.2446,0.2188141931529804,-0.0028883203648251,-0.0028311386479909,-0.28311386479909,0,"(-0.5, 0.5]"
2018-02-05,1.2418,1.2418,0.2165619399486553,-0.002252253204325,-0.0021950714874907,-0.21950714874906999,0,"(-0.5, 0.5]"
2018-02-06,1.2381,1.2381,0.2135779464445087,-0.0029839935041466,-0.0029268117873124,-0.29268117873124,0,"(-0.5, 0.5]"
2018-02-07,1.2281,1.2281,0.2054682596342013,-0.0081096868103074,-0.0080525050934731,-0.80525050934731,-1,"(-inf, -0.5]"
2018-02-08,1.2238,1.2238,0.201960772046303,-0.0035074875878982,-0.003450305871064,-0.3450305871064,0,"(-0.5, 0.5]"
2018-02-09,1.2226,1.2226,0.2009797386124879,-0.0009810334338151,-0.0009238517169809,-0.09238517169809,0,"(-0.5, 0.5]"
2018-02-12,1.2267,1.2267,0.2043276370565691,0.0033478984440812,0.0034050801609154,0.34050801609153997,0,"(-0.5, 0.5]"
2018-02-13,1.2363,1.2363,0.2121230480307442,0.0077954109741751,0.0078525926910093,0.78525926910093,1,"(0.5, inf)"
2018-02-14,1.2396,1.2396,0.2147887469314561,0.0026656989007118,0.002722880617546,0.2722880617546,0,"(-0.5, 0.5]"
2018-02-15,1.2482,1.2482,0.2217025135178055,0.0069137665863494,0.0069709483031836,0.69709483031836,1,"(0.5, inf)"
2018-02-16,1.2442,1.2442,0.2184927530987823,-0.0032097604190232,-0.0031525787021889,-0.31525787021889,0,"(-0.5, 0.5]"
2018-02-19,,1.2395,0.2147080724931082,-0.0037846806056741,-0.0037274988888399,-0.37274988888399,0,"(-0.5, 0.5]"
2018-02-20,1.2348,1.2348,0.2109090136458671,-0.0037990588472411,-0.0037418771304068,-0.37418771304068,0,"(-0.5, 0.5]"
2018-02-21,1.2314,1.2314,0.2081517334949727,-0.0027572801508943,-0.0027000984340601,-0.27000984340601003,0,"(-0.5, 0.5]"
2018-02-22,1.2326,1.2326,0.2091257595460056,0.0009740260510329,0.0010312077678671,0.10312077678670999,0,"(-0.5, 0.5]"
2018-02-23,1.2298,1.2298,0.2068515545372322,-0.0022742050087733,-0.0022170232919391,-0.22170232919390997,0,"(-0.5, 0.5]"
2018-02-26,1.2296,1.2296,0.206688913242249,-0.0001626412949831,-0.0001054595781489,-0.01054595781489,0,"(-0.5, 0.5]"
2018-02-27,1.2239,1.2239,0.2020424814061557,-0.0046464318360933,-0.0045892501192591,-0.45892501192590995,0,"(-0.5, 0.5]"
2018-02-28,1.2211,1.2211,0.1997520918568391,-0.0022903895493165,-0.0022332078324823,-0.22332078324823001,0,"(-0.5, 0.5]"
2018-03-01,1.2216,1.2216,0.2001614749222856,0.0004093830654464,0.0004665647822806,0.046656478228059996,0,"(-0.5, 0.5]"
2018-03-02,1.2314,1.2314,0.2081517334949727,0.007990258572687,0.0080474402895213,0.80474402895213,1,"(0.5, inf)"
2018-03-05,1.233,1.233,0.2094502241822073,0.0012984906872345,0.0013556724040688,0.13556724040688,0,"(-0.5, 0.5]"
2018-03-06,1.2415,1.2415,0.2163203259660842,0.0068701017838769,0.0069272835007111,0.69272835007111,1,"(0.5, inf)"
2018-03-07,1.2397,1.2397,0.2148694148619641,-0.0014509111041201,-0.0013937293872859,-0.13937293872859,0,"(-0.5, 0.5]"
2018-03-08,1.2314,1.2314,0.2081517334949727,-0.0067176813669913,-0.0066604996501571,-0.66604996501571,-1,"(-inf, -0.5]"
2018-03-09,1.2326,1.2326,0.2091257595460056,0.0009740260510329,0.0010312077678671,0.10312077678670999,0,"(-0.5, 0.5]"
2018-03-12,1.2318,1.2318,0.2084765142708058,-0.0006492452751998,-0.0005920635583655,-0.05920635583655,0,"(-0.5, 0.5]"
2018-03-13,1.2398,1.2398,0.2149500762856819,0.0064735620148761,0.0065307437317103,0.65307437317103,1,"(0.5, inf)"
2018-03-14,1.2362,1.2362,0.2120421582430358,-0.002907918042646,-0.0028507363258118,-0.28507363258117996,0,"(-0.5, 0.5]"
2018-03-15,1.2321,1.2321,0.2087200306484855,-0.0033221275945503,-0.0032649458777161,-0.32649458777161,0,"(-0.5, 0.5]"
2018-03-16,1.228,1.228,0.2053868297249507,-0.0033332009235348,-0.0032760192067005,-0.32760192067005,0,"(-0.5, 0.5]"
2018-03-19,1.2329,1.2329,0.2093691178923701,0.0039822881674193,0.0040394698842536,0.40394698842536003,0,"(-0.5, 0.5]"
2018-03-20,1.2271,1.2271,0.2046536620003651,-0.0047154558920049,-0.0046582741751707,-0.46582741751706996,0,"(-0.5, 0.5]"
2018-03-21,1.2268,1.2268,0.2044091532579593,-0.0002445087424058,-0.0001873270255715,-0.01873270255715,0,"(-0.5, 0.5]"
2018-03-22,1.231,1.231,0.2078268472023165,0.0034176939443572,0.0034748756611914,0.34748756611914,0,"(-0.5, 0.5]"
2018-03-23,1.236,1.236,0.211880359035499,0.0040535118331824,0.0041106935500167,0.41106935500167,0,"(-0.5, 0.5]"
2018-03-26,1.244,1.244,0.2183319943169877,0.0064516352814886,0.0065088169983229,0.6508816998322899,1,"(0.5, inf)"
2018-03-27,1.241,1.241,0.2159175062224702,-0.0024144880945174,-0.0023573063776832,-0.23573063776831998,0,"(-0.5, 0.5]"
2018-03-28,1.2351,1.2351,0.2111519384618317,-0.0047655677606385,-0.0047083860438043,-0.47083860438042996,0,"(-0.5, 0.5]"
2018-03-29,1.2297,1.2297,0.2067702371962645,-0.0043817012655671,-0.0043245195487329,-0.43245195487329,0,"(-0.5, 0.5]"
2018-03-30,1.232,1.232,0.208638865111328,0.0018686279150634,0.0019258096318977,0.19258096318977,0,"(-0.5, 0.5]"
2018-04-02,1.2288,1.2288,0.2060380834112705,-0.0026007817000574,-0.0025435999832232,-0.25435999832232,0,"(-0.5, 0.5]"
2018-04-03,1.2261,1.2261,0.2038384002562042,-0.0021996831550663,-0.0021425014382321,-0.21425014382321,0,"(-0.5, 0.5]"
2018-04-04,1.2292,1.2292,0.2063635512741926,0.0025251510179883,0.0025823327348225,0.25823327348225,0,"(-0.5, 0.5]"
2018-04-05,1.223,1.223,0.2013068567050353,-0.0050566945691572,-0.0049995128523229,-0.49995128523229,0,"(-0.5, 0.5]"
2018-04-06,1.2274,1.2274,0.2048981109728596,0.0035912542678242,0.0036484359846584,0.36484359846584,0,"(-0.5, 0.5]"
2018-04-09,1.232,1.232,0.208638865111328,0.0037407541384683,0.0037979358553026,0.37979358553026,0,"(-0.5, 0.5]"
2018-04-10,1.2338,1.2338,0.2100988377934012,0.0014599726820732,0.0015171543989074,0.15171543989074,0,"(-0.5, 0.5]"
2018-04-11,1.2384,1.2384,0.2138202238533255,0.0037213860599243,0.0037785677767585,0.37785677767585,0,"(-0.5, 0.5]"
2018-04-12,1.232,1.232,0.208638865111328,-0.0051813587419975,-0.0051241770251633,-0.51241770251633,-1,"(-inf, -0.5]"
2018-04-13,1.2322,1.2322,0.2088011895983332,0.0001623244870052,0.0002195062038394,0.021950620383940002,0,"(-0.5, 0.5]"
2018-04-16,1.2373,1.2373,0.212931586237793,0.0041303966394598,0.004187578356294,0.41875783562940005,0,"(-0.5, 0.5]"
2018-04-17,1.2345,1.2345,0.2106660298030971,-0.0022655564346959,-0.0022083747178617,-0.22083747178617003,0,"(-0.5, 0.5]"
2018-04-18,1.238,1.238,0.2134971742624043,0.0028311444593072,0.0028883261761414,0.28883261761414003,0,"(-0.5, 0.5]"
2018-04-19,1.2336,1.2336,0.209936723826928,-0.0035604504354763,-0.0035032687186421,-0.35032687186421,0,"(-0.5, 0.5]"
2018-04-20,1.2282,1.2282,0.2055496829131617,-0.0043870409137662,-0.004329859196932,-0.43298591969320005,0,"(-0.5, 0.5]"
2018-04-23,1.2216,1.2216,0.2001614749222856,-0.0053882079908761,-0.0053310262740418,-0.53310262740418,-1,"(-inf, -0.5]"
2018-04-24,1.2226,1.2226,0.2009797386124879,0.0008182636902022,0.0008754454070364,0.08754454070364,0,"(-0.5, 0.5]"
2018-04-25,1.2178,1.2178,0.1970459521923366,-0.0039337864201512,-0.003876604703317,-0.38766047033170004,0,"(-0.5, 0.5]"
2018-04-26,1.2113,1.2113,0.1916941630406194,-0.0053517891517171,-0.0052946074348829,-0.5294607434882901,-1,"(-inf, -0.5]"
2018-04-27,1.2108,1.2108,0.1912812981654266,-0.0004128648751928,-0.0003556831583586,-0.03556831583586,0,"(-0.5, 0.5]"
2018-04-30,1.2074,1.2074,0.1884692873801887,-0.0028120107852378,-0.0027548290684036,-0.27548290684036,0,"(-0.5, 0.5]"
2018-05-01,1.2,1.2,0.1823215567939546,-0.0061477305862341,-0.0060905488693999,-0.60905488693999,-1,"(-inf, -0.5]"
2018-05-02,1.1968,1.1968,0.1796513282380758,-0.0026702285558787,-0.0026130468390445,-0.26130468390445,0,"(-0.5, 0.5]"
2018-05-03,1.197,1.197,0.1798184265758361,0.0001670983377603,0.0002242800545945,0.02242800545945,0,"(-0.5, 0.5]"
2018-05-04,1.1946,1.1946,0.1778114013160686,-0.0020070252597675,-0.0019498435429332,-0.19498435429332,0,"(-0.5, 0.5]"
2018-05-07,1.1927,1.1927,0.1762196446024863,-0.0015917567135822,-0.001534574996748,-0.1534574996748,0,"(-0.5, 0.5]"
2018-05-08,1.1863,1.1863,0.1708392196849204,-0.0053804249175659,-0.0053232432007316,-0.53232432007316,-1,"(-inf, -0.5]"
2018-05-09,1.1852,1.1852,0.1699115367172731,-0.0009276829676473,-0.000870501250813,-0.0870501250813,0,"(-0.5, 0.5]"
2018-05-10,1.1896,1.1896,0.1736171161638082,0.0037055794465351,0.0037627611633693,0.37627611633693003,0,"(-0.5, 0.5]"
2018-05-11,1.1951,1.1951,0.1782298638906982,0.00461274772689,0.0046699294437242,0.46699294437242006,0,"(-0.5, 0.5]"
2018-05-14,1.1976,1.1976,0.1803195541232815,0.0020896902325832,0.0021468719494174,0.21468719494174,0,"(-0.5, 0.5]"
2018-05-15,1.1864,1.1864,0.1709235118415852,-0.0093960422816963,-0.0093388605648621,-0.93388605648621,-1,"(-inf, -0.5]"
2018-05-16,1.1788,1.1788,0.1644969718814026,-0.0064265399601825,-0.0063693582433483,-0.63693582433483,-1,"(-inf, -0.5]"
2018-05-17,1.1798,1.1798,0.1653449325868378,0.0008479607054351,0.0009051424222693,0.09051424222693,0,"(-0.5, 0.5]"
2018-05-18,1.1775,1.1775,0.1633935469084357,-0.001951385678402,-0.0018942039615678,-0.18942039615678,0,"(-0.5, 0.5]"
2018-05-21,1.1768,1.1768,0.1627988903050907,-0.0005946566033449,-0.0005374748865107,-0.053747488651070006,0,"(-0.5, 0.5]"
2018-05-22,1.1783,1.1783,0.1640727217371579,0.0012738314320671,0.0013310131489013,0.13310131489013,0,"(-0.5, 0.5]"
2018-05-23,1.1693,1.1693,0.1564052791641357,-0.0076674425730221,-0.0076102608561879,-0.76102608561879,-1,"(-inf, -0.5]"
2018-05-24,1.1729,1.1729,0.1594793145453223,0.0030740353811866,0.0031312170980208,0.31312170980208004,0,"(-0.5, 0.5]"
