date,log_ip_daily_sa,ip_daily_sa,ip_rebased_2015m1_100,log_ip_rebased_2015m1_100
2017-10-11,4.601843810443496,99.66791507133685,108.92668313807303,4.690675024150112
2017-10-12,4.602617267624979,99.74503375616789,109.01096585373536,4.691448481331594
2017-10-13,4.603390724806462,99.82221211207315,109.09531378368646,4.692221938513078
2017-10-14,4.604164181987945,99.89945018522333,109.17972697838611,4.69299539569456
2017-10-15,4.604937639169427,99.97674802182514,109.26420548833346,4.693768852876043
2017-10-16,4.605711096350911,100.05410566812101,109.34874936406665,4.6945423100575265
2017-10-17,4.606484553532393,100.1315231703889,109.43335865616271,4.695315767239009
2017-10-18,4.607258010713877,100.2090005749429,109.51803341523811,4.696089224420492
2017-10-19,4.608031467895359,100.28653792813265,109.60277369194822,4.696862681601975
2017-10-20,4.608804925076842,100.36413527634384,109.68757953698778,4.697636138783458
2017-10-21,4.609578382258325,100.44179266599812,109.77245100109081,4.698409595964941
2017-10-22,4.610351839439808,100.51951014355275,109.8573881350303,4.699183053146424
2017-10-23,4.6111252966212914,100.59728775550128,109.94239098961887,4.699956510327907
2017-10-24,4.611898753802774,100.67512554837295,110.0274596157081,4.700729967509389
2017-10-25,4.612672210984257,100.75302356873318,110.11259406418922,4.701503424690872
2017-10-26,4.61344566816574,100.83098186318348,110.19779438599284,4.702276881872355
2017-10-27,4.614219125347223,100.90900047836115,110.28306063208866,4.7030503390538385
2017-10-28,4.614992582528705,100.9870794609398,110.36839285348607,4.70382379623532
2017-10-29,4.615766039710189,101.06521885762918,110.45379110123403,4.704597253416804
2017-10-30,4.616539496891671,101.14341871517493,110.53925542642065,4.705370710598287
2017-10-31,4.617312954073155,101.2216790803592,110.62478588017395,4.706144167779771
2017-11-01,4.618086411254637,101.29999999999997,110.71038251366114,4.706917624961253
2017-11-02,4.618119300584719,101.30333174392635,110.7140237638539,4.706950514291335
2017-11-03,4.618152189914801,101.30666359743336,110.71766513380692,4.706983403621416
2017-11-04,4.618185079244882,101.3099955605246,110.7213066235241,4.707016292951497
2017-11-05,4.618217968574964,101.31332763320367,110.72494823300944,4.70704918228158
2017-11-06,4.6182508579050445,101.3166598154741,110.72858996226674,4.70708207161166
2017-11-07,4.618283747235126,101.31999210733966,110.73223181130014,4.707114960941742
2017-11-08,4.618316636565208,101.32332450880386,110.73587378011347,4.707147850271823
2017-11-09,4.618349525895289,101.32665701987032,110.73951586871071,4.707180739601905
2017-11-10,4.618382415225371,101.32998964054265,110.74315807709576,4.707213628931987
2017-11-11,4.618415304555453,101.33332237082443,110.74680040527257,4.7072465182620675
2017-11-12,4.618448193885534,101.33665521071929,110.75044285324509,4.707279407592149
2017-11-13,4.618481083215616,101.33998816023082,110.75408542101725,4.707312296922231
2017-11-14,4.618513972545697,101.34332121936264,110.75772810859301,4.707345186252313
2017-11-15,4.618546861875779,101.34665438811832,110.76137091597629,4.707378075582395
2017-11-16,4.618579751205861,101.3499876665015,110.765013843171,4.707410964912476
2017-11-17,4.618612640535941,101.3533210545157,110.76865689018108,4.707443854242557
2017-11-18,4.618645529866023,101.35665455216468,110.77230005701055,4.707476743572639
2017-11-19,4.618678419196105,101.35998815945197,110.77594334366331,4.70750963290272
2017-11-20,4.618711308526186,101.36332187638116,110.77958675014332,4.707542522232802
2017-11-21,4.618744197856268,101.3666557029559,110.78323027645449,4.707575411562884
2017-11-22,4.618777087186349,101.36998963917974,110.78687392260076,4.707608300892964
2017-11-23,4.618809976516431,101.37332368505632,110.79051768858609,4.707641190223046
2017-11-24,4.618842865846513,101.37665784058923,110.79416157441442,4.7076740795531276
2017-11-25,4.618875755176594,101.3799921057821,110.79780558008969,4.70770696888321
2017-11-26,4.618908644506675,101.38332648063842,110.80144970561572,4.70773985821329
2017-11-27,4.6189415338367565,101.386660965162,110.80509395099666,4.7077727475433715
2017-11-28,4.618974423166838,101.38999555935634,110.80873831623639,4.707805636873453
2017-11-29,4.61900731249692,101.39333026322505,110.81238280133883,4.707838526203536
2017-11-30,4.619040201827001,101.39666507677174,110.81602740630787,4.707871415533616
2017-12-01,4.619073091157083,101.40000000000002,110.81967213114751,4.707904304863698
2017-12-02,4.618495319332356,101.34143085840195,110.75566214032997,4.707326533038972
2017-12-03,4.61791754750763,101.28289554662977,110.69168912199972,4.706748761214245
2017-12-04,4.617339775682902,101.22439404514317,110.62775305480123,4.706170989389517
2017-12-05,4.616762003858176,101.16592633441329,110.56385391739154,4.705593217564791
2017-12-06,4.616184232033449,101.10749239492236,110.4999916884397,4.705015445740065
2017-12-07,4.615606460208722,101.04909220716392,110.4361663466272,4.704437673915337
2017-12-08,4.615028688383996,100.99072575164284,110.37237787064788,4.7038599020906116
2017-12-09,4.614450916559268,100.9323930088751,110.30862623920771,4.703282130265883
2017-12-10,4.613873144734542,100.87409395938822,110.24491143102534,4.702704358441157
2017-12-11,4.613295372909815,100.81582858372072,110.18123342483135,4.702126586616431
2017-12-12,4.612717601085088,100.75759686242242,110.11759219936872,4.701548814791703
2017-12-13,4.612139829260362,100.6993987760544,110.05398773339274,4.7009710429669775
2017-12-14,4.611562057435634,100.64123430518886,109.99042000567086,4.70039327114225
2017-12-15,4.610984285610908,100.58310343040952,109.92688899498305,4.699815499317523
2017-12-16,4.610406513786181,100.525006132311,109.86339468012127,4.699237727492796
2017-12-17,4.609828741961454,100.46694239149926,109.79993703988985,4.698659955668069
2017-12-18,4.609250970136728,100.40891218859143,109.73651605310535,4.698082183843343
2017-12-19,4.608673198312001,100.35091550421586,109.67313169859653,4.697504412018616
2017-12-20,4.6080954264872735,100.292952319012,109.60978395520434,4.6969266401938885
2017-12-21,4.607517654662547,100.23502261363073,109.54647280178219,4.696348868369163
2017-12-22,4.60693988283782,100.17712636873384,109.48319821719541,4.695771096544435
2017-12-23,4.606362111013094,100.11926356499441,109.41996018032172,4.6951933247197095
2017-12-24,4.605784339188367,100.06143418309665,109.35675867005095,4.694615552894983
2017-12-25,4.6052065673636395,100.00363820373585,109.29359366528504,4.694037781070255
2017-12-26,4.604628795538913,99.94587560761872,109.23046514493846,4.693460009245529
2017-12-27,4.604051023714186,99.88814637546282,109.16737308793746,4.692882237420801
2017-12-28,4.60347325188946,99.83045048799701,109.10431747322073,4.692304465596075
2017-12-29,4.602895480064733,99.7727879259612,109.04129827973898,4.691726693771348
2017-12-30,4.6023177082400055,99.71515867010638,108.97831548645502,4.6911489219466205
2017-12-31,4.601739936415279,99.65756270119489,108.91536907234412,4.690571150121895
2018-01-01,4.601162164590552,99.59999999999997,108.85245901639338,4.689993378297168
2018-01-02,4.6009020174990445,99.57409271968372,108.82414504883464,4.68973323120566
2018-01-03,4.600641870407538,99.5481921781946,108.79583844611429,4.689473084114153
2018-01-04,4.60038172331603,99.52229837377956,108.76753920631643,4.689212937022646
2018-01-05,4.600121576224523,99.4964113046864,108.73924732752609,4.688952789931138
2018-01-06,4.599861429133015,99.470530969163,108.71096280782837,4.68869264283963
2018-01-07,4.599601282041508,99.44465736545801,108.68268564530928,4.688432495748124
2018-01-08,4.59934113495,99.41879049182025,108.65441583805489,4.688172348656616
2018-01-09,4.599080987858493,99.39293034649923,108.62615338415213,4.6879122015651085
2018-01-10,4.598820840766986,99.36707692774489,108.59789828168837,4.687652054473602
2018-01-11,4.598560693675478,99.3412302338074,108.56965052875123,4.687391907382094
2018-01-12,4.598300546583971,99.31539026293771,108.54141012342915,4.687131760290586
2018-01-13,4.598040399492463,99.28955701338691,108.5131770638108,4.686871613199079
2018-01-14,4.5977802524009554,99.26373048340676,108.4849513479855,4.686611466107571
2018-01-15,4.5975201053094485,99.23791067124952,108.45673297404316,4.686351319016064
2018-01-16,4.597259958217941,99.21209757516759,108.42852194007384,4.686091171924556
2018-01-17,4.596999811126434,99.18629119341423,108.40031824416853,4.68583102483305
2018-01-18,4.596739664034926,99.16049152424277,108.37212188441829,4.685570877741541
2018-01-19,4.596479516943419,99.13469856590736,108.34393285891511,4.685310730650035
2018-01-20,4.596219369851911,99.10891231666223,108.31575116575102,4.685050583558526
2018-01-21,4.595959222760404,99.08313277476236,108.28757680301895,4.684790436467019
2018-01-22,4.595699075668897,99.05735993846318,108.25940976881219,4.6845302893755125
2018-01-23,4.595438928577389,99.03159380602027,108.23125006122429,4.684270142284004
2018-01-24,4.595178781485882,99.00583437569004,108.20309767834975,4.684009995192498
2018-01-25,4.594918634394374,98.98008164572904,108.17495261828307,4.683749848100989
2018-01-26,4.594658487302866,98.9543356143945,108.14681487911963,4.683489701009482
