date,IP_EU
2017-08-22,101.758186817765
2017-08-23,101.758186817765
2017-08-24,101.758186817765
2017-08-25,101.758186817765
2017-08-26,101.758186817765
2017-08-27,101.758186817765
2017-08-28,101.758186817765
2017-08-29,101.758186817765
2017-08-30,101.758186817765
2017-08-31,101.758186817765
2017-09-01,101.758186817765
2017-09-02,102.03149737521856
2017-09-03,102.30480793267213
2017-09-04,102.57811849012569
2017-09-05,102.85142904757926
2017-09-06,103.12473960503283
2017-09-07,103.3980501624864
2017-09-08,103.67136071993997
2017-09-09,103.94467127739352
2017-09-10,104.2179818348471
2017-09-11,104.49129239230066
2017-09-12,104.76460294975423
2017-09-13,105.0379135072078
2017-09-14,105.31122406466136
2017-09-15,105.58453462211493
2017-09-16,105.8578451795685
2017-09-17,106.13115573702207
2017-09-18,106.40446629447564
2017-09-19,106.6777768519292
2017-09-20,106.95108740938277
2017-09-21,107.22439796683634
2017-09-22,107.4977085242899
2017-09-23,107.77101908174347
2017-09-24,108.04432963919703
2017-09-25,108.3176401966506
2017-09-26,108.59095075410417
2017-09-27,108.86426131155774
2017-09-28,109.13757186901131
2017-09-29,109.41088242646487
2017-09-30,109.68419298391844
2017-10-01,109.957503541372
2017-10-02,109.957503541372
2017-10-03,109.957503541372
2017-10-04,109.957503541372
2017-10-05,109.957503541372
2017-10-06,109.957503541372
2017-10-07,109.957503541372
2017-10-08,109.957503541372
2017-10-09,109.957503541372
2017-10-10,109.957503541372
2017-10-11,109.957503541372
2017-10-12,109.957503541372
2017-10-13,109.957503541372
2017-10-14,109.957503541372
2017-10-15,109.957503541372
2017-10-16,109.957503541372
2017-10-17,109.957503541372
2017-10-18,109.957503541372
2017-10-19,109.957503541372
2017-10-20,109.957503541372
2017-10-21,109.957503541372
2017-10-22,109.957503541372
2017-10-23,109.957503541372
2017-10-24,109.957503541372
2017-10-25,109.957503541372
2017-10-26,109.957503541372
2017-10-27,109.957503541372
2017-10-28,109.957503541372
2017-10-29,109.957503541372
2017-10-30,109.957503541372
2017-10-31,109.957503541372
2017-11-01,109.957503541372
2017-11-02,109.957503541372
2017-11-03,109.957503541372
2017-11-04,109.957503541372
2017-11-05,109.957503541372
2017-11-06,109.957503541372
2017-11-07,109.957503541372
2017-11-08,109.957503541372
2017-11-09,109.957503541372
2017-11-10,109.957503541372
2017-11-11,109.957503541372
2017-11-12,109.957503541372
2017-11-13,109.957503541372
2017-11-14,109.957503541372
2017-11-15,109.957503541372
2017-11-16,109.957503541372
2017-11-17,109.957503541372
2017-11-18,109.957503541372
2017-11-19,109.957503541372
2017-11-20,109.957503541372
2017-11-21,109.957503541372
2017-11-22,109.957503541372
2017-11-23,109.957503541372
2017-11-24,109.957503541372
2017-11-25,109.957503541372
2017-11-26,109.957503541372
2017-11-27,109.957503541372
2017-11-28,109.957503541372
2017-11-29,109.957503541372
2017-11-30,109.957503541372
2017-12-01,109.957503541372
2017-12-02,109.81988060134816
2017-12-03,109.68225766132433
2017-12-04,109.54463472130048
2017-12-05,109.40701178127665
2017-12-06,109.2693888412528
2017-12-07,109.13176590122897
2017-12-08,108.99414296120513
2017-12-09,108.8565200211813
2017-12-10,108.71889708115745
2017-12-11,108.58127414113362
2017-12-12,108.44365120110977
2017-12-13,108.30602826108594
2017-12-14,108.1684053210621
2017-12-15,108.03078238103826
2017-12-16,107.89315944101442
2017-12-17,107.75553650099059
2017-12-18,107.61791356096674
2017-12-19,107.48029062094291
2017-12-20,107.34266768091906
2017-12-21,107.20504474089523
2017-12-22,107.06742180087139
2017-12-23,106.92979886084755
2017-12-24,106.79217592082371
2017-12-25,106.65455298079988
2017-12-26,106.51693004077603
2017-12-27,106.3793071007522
2017-12-28,106.24168416072835
2017-12-29,106.10406122070452
2017-12-30,105.96643828068068
2017-12-31,105.82881534065683
2018-01-01,105.691192400633
2018-01-02,105.691192400633
2018-01-03,105.691192400633
2018-01-04,105.691192400633
2018-01-05,105.691192400633
2018-01-06,105.691192400633
2018-01-07,105.691192400633
2018-01-08,105.691192400633
2018-01-09,105.691192400633
2018-01-10,105.691192400633
2018-01-11,105.691192400633
2018-01-12,105.691192400633
2018-01-13,105.691192400633
2018-01-14,105.691192400633
2018-01-15,105.691192400633
2018-01-16,105.691192400633
2018-01-17,105.691192400633
2018-01-18,105.691192400633
2018-01-19,105.691192400633
2018-01-20,105.691192400633
2018-01-21,105.691192400633
2018-01-22,105.691192400633
2018-01-23,105.691192400633
2018-01-24,105.691192400633
2018-01-25,105.691192400633
2018-01-26,105.691192400633
2018-01-27,105.691192400633
2018-01-28,105.691192400633
2018-01-29,105.691192400633
2018-01-30,105.691192400633
2018-01-31,105.691192400633
2018-02-01,105.691192400633
2018-02-02,105.691192400633
2018-02-03,105.691192400633
2018-02-04,105.691192400633
2018-02-05,105.691192400633
2018-02-06,105.691192400633
2018-02-07,105.691192400633
2018-02-08,105.691192400633
2018-02-09,105.691192400633
2018-02-10,105.691192400633
2018-02-11,105.691192400633
2018-02-12,105.691192400633
2018-02-13,105.691192400633
2018-02-14,105.691192400633
2018-02-15,105.691192400633
2018-02-16,105.691192400633
2018-02-17,105.691192400633
2018-02-18,105.691192400633
2018-02-19,105.691192400633
2018-02-20,105.691192400633
2018-02-21,105.691192400633
2018-02-22,105.691192400633
2018-02-23,105.691192400633
2018-02-24,105.691192400633
2018-02-25,105.691192400633
2018-02-26,105.691192400633
2018-02-27,105.691192400633
2018-02-28,105.691192400633
2018-03-01,105.691192400633
2018-03-02,105.69656829672768
2018-03-03,105.70194419282235
2018-03-04,105.70732008891703
2018-03-05,105.7126959850117
2018-03-06,105.71807188110638
2018-03-07,105.72344777720106
2018-03-08,105.72882367329574
2018-03-09,105.73419956939043
2018-03-10,105.7395754654851
2018-03-11,105.74495136157978
2018-03-12,105.75032725767446
2018-03-13,105.75570315376913
2018-03-14,105.76107904986381
2018-03-15,105.76645494595849
2018-03-16,105.77183084205316
2018-03-17,105.77720673814784
2018-03-18,105.78258263424252
2018-03-19,105.78795853033719
2018-03-20,105.79333442643187
2018-03-21,105.79871032252655
2018-03-22,105.80408621862122
2018-03-23,105.8094621147159
2018-03-24,105.81483801081058
2018-03-25,105.82021390690527
2018-03-26,105.82558980299994
2018-03-27,105.83096569909462
2018-03-28,105.8363415951893
2018-03-29,105.84171749128397
2018-03-30,105.84709338737865
2018-03-31,105.85246928347333
2018-04-01,105.857845179568
2018-04-02,105.857845179568
2018-04-03,105.857845179568
2018-04-04,105.857845179568
2018-04-05,105.857845179568
2018-04-06,105.857845179568
2018-04-07,105.857845179568
2018-04-08,105.857845179568
2018-04-09,105.857845179568
2018-04-10,105.857845179568
2018-04-11,105.857845179568
2018-04-12,105.857845179568
2018-04-13,105.857845179568
2018-04-14,105.857845179568
2018-04-15,105.857845179568
2018-04-16,105.857845179568
2018-04-17,105.857845179568
2018-04-18,105.857845179568
2018-04-19,105.857845179568
2018-04-20,105.857845179568
2018-04-21,105.857845179568
2018-04-22,105.857845179568
2018-04-23,105.857845179568
2018-04-24,105.857845179568
2018-04-25,105.857845179568
2018-04-26,105.857845179568
2018-04-27,105.857845179568
2018-04-28,105.857845179568
2018-04-29,105.857845179568
2018-04-30,105.857845179568
2018-05-01,105.857845179568
2018-05-02,105.857845179568
2018-05-03,105.857845179568
2018-05-04,105.857845179568
2018-05-05,105.857845179568
2018-05-06,105.857845179568
2018-05-07,105.857845179568
2018-05-08,105.857845179568
2018-05-09,105.857845179568
2018-05-10,105.857845179568
2018-05-11,105.857845179568
2018-05-12,105.857845179568
2018-05-13,105.857845179568
2018-05-14,105.857845179568
2018-05-15,105.857845179568
2018-05-16,105.857845179568
2018-05-17,105.857845179568
2018-05-18,105.857845179568
2018-05-19,105.857845179568
2018-05-20,105.857845179568
2018-05-21,105.857845179568
2018-05-22,105.857845179568
2018-05-23,105.857845179568
2018-05-24,105.857845179568
2018-05-25,105.857845179568
2018-05-26,105.857845179568
2018-05-27,105.857845179568
2018-05-28,105.857845179568
2018-05-29,105.857845179568
2018-05-30,105.857845179568
2018-05-31,105.857845179568
2018-06-01,105.857845179568
2018-06-02,105.7367441602085
2018-06-03,105.615643140849
2018-06-04,105.4945421214895
2018-06-05,105.37344110213
2018-06-06,105.2523400827705
2018-06-07,105.131239063411
2018-06-08,105.0101380440515
2018-06-09,104.889037024692
2018-06-10,104.7679360053325
2018-06-11,104.646834985973
2018-06-12,104.5257339666135
2018-06-13,104.404632947254
2018-06-14,104.2835319278945
2018-06-15,104.162430908535
2018-06-16,104.0413298891755
2018-06-17,103.920228869816
2018-06-18,103.7991278504565
2018-06-19,103.678026831097
2018-06-20,103.5569258117375
2018-06-21,103.435824792378
2018-06-22,103.3147237730185
2018-06-23,103.193622753659
2018-06-24,103.0725217342995
2018-06-25,102.95142071494
2018-06-26,102.8303196955805
2018-06-27,102.709218676221
2018-06-28,102.5881176568615
2018-06-29,102.467016637502
2018-06-30,102.3459156181425
2018-07-01,102.224814598783
2018-07-02,102.224814598783
2018-07-03,102.224814598783
2018-07-04,102.224814598783
2018-07-05,102.224814598783
2018-07-06,102.224814598783
2018-07-07,102.224814598783
2018-07-08,102.224814598783
2018-07-09,102.224814598783
2018-07-10,102.224814598783
2018-07-11,102.224814598783
2018-07-12,102.224814598783
2018-07-13,102.224814598783
2018-07-14,102.224814598783
2018-07-15,102.224814598783
2018-07-16,102.224814598783
2018-07-17,102.224814598783
2018-07-18,102.224814598783
2018-07-19,102.224814598783
2018-07-20,102.224814598783
2018-07-21,102.224814598783
2018-07-22,102.224814598783
2018-07-23,102.224814598783
2018-07-24,102.224814598783
2018-07-25,102.224814598783
2018-07-26,102.224814598783
2018-07-27,102.224814598783
2018-07-28,102.224814598783
2018-07-29,102.224814598783
2018-07-30,102.224814598783
2018-07-31,102.224814598783
2018-08-01,102.224814598783
2018-08-02,102.224814598783
2018-08-03,102.224814598783
2018-08-04,102.224814598783
2018-08-05,102.224814598783
2018-08-06,102.224814598783
2018-08-07,102.224814598783
2018-08-08,102.224814598783
2018-08-09,102.224814598783
2018-08-10,102.224814598783
2018-08-11,102.224814598783
2018-08-12,102.224814598783
2018-08-13,102.224814598783
2018-08-14,102.224814598783
2018-08-15,102.224814598783
2018-08-16,102.224814598783
2018-08-17,102.224814598783
2018-08-18,102.224814598783
2018-08-19,102.224814598783
2018-08-20,102.224814598783
2018-08-21,102.224814598783
2018-08-22,102.224814598783
2018-08-23,102.224814598783
2018-08-24,102.224814598783
2018-08-25,102.224814598783
2018-08-26,102.224814598783
2018-08-27,102.224814598783
2018-08-28,102.224814598783
2018-08-29,102.224814598783
2018-08-30,102.224814598783
2018-08-31,102.224814598783
2018-09-01,102.224814598783
2018-09-02,102.4047996000329
2018-09-03,102.5847846012828
2018-09-04,102.7647696025327
2018-09-05,102.9447546037826
2018-09-06,103.1247396050325
2018-09-07,103.3047246062824
2018-09-08,103.4847096075323
2018-09-09,103.6646946087822
2018-09-10,103.8446796100321
2018-09-11,104.024664611282
2018-09-12,104.2046496125319
2018-09-13,104.3846346137818
2018-09-14,104.5646196150317
2018-09-15,104.7446046162816
2018-09-16,104.9245896175315
2018-09-17,105.1045746187814
2018-09-18,105.2845596200313
2018-09-19,105.4645446212812
2018-09-20,105.64452962253111
2018-09-21,105.824514623781
2018-09-22,106.0044996250309
2018-09-23,106.1844846262808
2018-09-24,106.36446962753071
2018-09-25,106.5444546287806
2018-09-26,106.7244396300305
2018-09-27,106.9044246312804
2018-09-28,107.08440963253031
2018-09-29,107.2643946337802
2018-09-30,107.4443796350301
2018-10-01,107.62436463628
2018-10-02,107.62436463628
2018-10-03,107.62436463628
2018-10-04,107.62436463628
2018-10-05,107.62436463628
2018-10-06,107.62436463628
2018-10-07,107.62436463628
2018-10-08,107.62436463628
2018-10-09,107.62436463628
2018-10-10,107.62436463628
2018-10-11,107.62436463628
2018-10-12,107.62436463628
2018-10-13,107.62436463628
2018-10-14,107.62436463628
2018-10-15,107.62436463628
2018-10-16,107.62436463628
2018-10-17,107.62436463628
2018-10-18,107.62436463628
2018-10-19,107.62436463628
2018-10-20,107.62436463628
2018-10-21,107.62436463628
2018-10-22,107.62436463628
2018-10-23,107.62436463628
2018-10-24,107.62436463628
2018-10-25,107.62436463628
2018-10-26,107.62436463628
2018-10-27,107.62436463628
2018-10-28,107.62436463628
2018-10-29,107.62436463628
2018-10-30,107.62436463628
2018-10-31,107.62436463628
2018-11-01,107.62436463628
2018-11-02,107.62436463628
2018-11-03,107.62436463628
2018-11-04,107.62436463628
2018-11-05,107.62436463628
2018-11-06,107.62436463628
2018-11-07,107.62436463628
2018-11-08,107.62436463628
2018-11-09,107.62436463628
2018-11-10,107.62436463628
2018-11-11,107.62436463628
2018-11-12,107.62436463628
2018-11-13,107.62436463628
2018-11-14,107.62436463628
2018-11-15,107.62436463628
2018-11-16,107.62436463628
2018-11-17,107.62436463628
2018-11-18,107.62436463628
2018-11-19,107.62436463628
2018-11-20,107.62436463628
2018-11-21,107.62436463628
2018-11-22,107.62436463628
2018-11-23,107.62436463628
2018-11-24,107.62436463628
2018-11-25,107.62436463628
2018-11-26,107.62436463628
2018-11-27,107.62436463628
2018-11-28,107.62436463628
2018-11-29,107.62436463628
2018-11-30,107.62436463628
2018-12-01,107.62436463628
2018-12-02,107.5673801376764
2018-12-03,107.51039563907278
2018-12-04,107.45341114046917
2018-12-05,107.39642664186556
2018-12-06,107.33944214326195
2018-12-07,107.28245764465832
2018-12-08,107.22547314605471
2018-12-09,107.1684886474511
2018-12-10,107.11150414884749
2018-12-11,107.05451965024388
2018-12-12,106.99753515164026
2018-12-13,106.94055065303665
2018-12-14,106.88356615443304
2018-12-15,106.82658165582943
2018-12-16,106.76959715722582
2018-12-17,106.71261265862219
2018-12-18,106.65562816001858
2018-12-19,106.59864366141497
2018-12-20,106.54165916281136
2018-12-21,106.48467466420774
2018-12-22,106.42769016560413
2018-12-23,106.37070566700052
2018-12-24,106.31372116839691
2018-12-25,106.2567366697933
2018-12-26,106.19975217118969
2018-12-27,106.14276767258606
2018-12-28,106.08578317398245
2018-12-29,106.02879867537884
2018-12-30,105.97181417677523
2018-12-31,105.91482967817161
2019-01-01,105.857845179568
2019-01-02,105.857845179568
2019-01-03,105.857845179568
2019-01-04,105.857845179568
2019-01-05,105.857845179568
2019-01-06,105.857845179568
2019-01-07,105.857845179568
2019-01-08,105.857845179568
2019-01-09,105.857845179568
2019-01-10,105.857845179568
2019-01-11,105.857845179568
2019-01-12,105.857845179568
2019-01-13,105.857845179568
2019-01-14,105.857845179568
2019-01-15,105.857845179568
2019-01-16,105.857845179568
2019-01-17,105.857845179568
2019-01-18,105.857845179568
2019-01-19,105.857845179568
2019-01-20,105.857845179568
2019-01-21,105.857845179568
2019-01-22,105.857845179568
2019-01-23,105.857845179568
2019-01-24,105.857845179568
2019-01-25,105.857845179568
2019-01-26,105.857845179568
2019-01-27,105.857845179568
2019-01-28,105.857845179568
2019-01-29,105.857845179568
2019-01-30,105.857845179568
2019-01-31,105.857845179568
2019-02-01,105.857845179568
2019-02-02,105.857845179568
2019-02-03,105.857845179568
2019-02-04,105.857845179568
2019-02-05,105.857845179568
2019-02-06,105.857845179568
2019-02-07,105.857845179568
2019-02-08,105.857845179568
2019-02-09,105.857845179568
2019-02-10,105.857845179568
2019-02-11,105.857845179568
2019-02-12,105.857845179568
2019-02-13,105.857845179568
2019-02-14,105.857845179568
2019-02-15,105.857845179568
2019-02-16,105.857845179568
2019-02-17,105.857845179568
2019-02-18,105.857845179568
2019-02-19,105.857845179568
2019-02-20,105.857845179568
2019-02-21,105.857845179568
2019-02-22,105.857845179568
2019-02-23,105.857845179568
2019-02-24,105.857845179568
2019-02-25,105.857845179568
2019-02-26,105.857845179568
2019-02-27,105.857845179568
2019-02-28,105.857845179568
2019-03-01,105.857845179568
2019-03-02,105.82989051987568
2019-03-03,105.80193586018336
2019-03-04,105.77398120049104
2019-03-05,105.74602654079871
2019-03-06,105.71807188110638
2019-03-07,105.69011722141407
2019-03-08,105.66216256172174
2019-03-09,105.63420790202942
2019-03-10,105.6062532423371
2019-03-11,105.57829858264478
2019-03-12,105.55034392295245
2019-03-13,105.52238926326012
2019-03-14,105.49443460356781
2019-03-15,105.46647994387548
2019-03-16,105.43852528418316
2019-03-17,105.41057062449084
2019-03-18,105.38261596479852
2019-03-19,105.35466130510619
2019-03-20,105.32670664541388
2019-03-21,105.29875198572155
2019-03-22,105.27079732602922
2019-03-23,105.2428426663369
2019-03-24,105.21488800664459
2019-03-25,105.18693334695226
2019-03-26,105.15897868725993
2019-03-27,105.13102402756762
2019-03-28,105.10306936787529
2019-03-29,105.07511470818297
2019-03-30,105.04716004849064
2019-03-31,105.01920538879833
2019-04-01,104.991250729106
2019-04-02,104.991250729106
2019-04-03,104.991250729106
2019-04-04,104.991250729106
2019-04-05,104.991250729106
2019-04-06,104.991250729106
2019-04-07,104.991250729106
2019-04-08,104.991250729106
2019-04-09,104.991250729106
2019-04-10,104.991250729106
2019-04-11,104.991250729106
2019-04-12,104.991250729106
2019-04-13,104.991250729106
2019-04-14,104.991250729106
2019-04-15,104.991250729106
2019-04-16,104.991250729106
2019-04-17,104.991250729106
2019-04-18,104.991250729106
2019-04-19,104.991250729106
2019-04-20,104.991250729106
2019-04-21,104.991250729106
2019-04-22,104.991250729106
2019-04-23,104.991250729106
2019-04-24,104.991250729106
2019-04-25,104.991250729106
2019-04-26,104.991250729106
2019-04-27,104.991250729106
2019-04-28,104.991250729106
2019-04-29,104.991250729106
2019-04-30,104.991250729106
2019-05-01,104.991250729106
2019-05-02,104.991250729106
2019-05-03,104.991250729106
2019-05-04,104.991250729106
2019-05-05,104.991250729106
2019-05-06,104.991250729106
2019-05-07,104.991250729106
2019-05-08,104.991250729106
2019-05-09,104.991250729106
2019-05-10,104.991250729106
2019-05-11,104.991250729106
2019-05-12,104.991250729106
2019-05-13,104.991250729106
2019-05-14,104.991250729106
2019-05-15,104.991250729106
2019-05-16,104.991250729106
2019-05-17,104.991250729106
2019-05-18,104.991250729106
2019-05-19,104.991250729106
2019-05-20,104.991250729106
2019-05-21,104.991250729106
2019-05-22,104.991250729106
2019-05-23,104.991250729106
2019-05-24,104.991250729106
2019-05-25,104.991250729106
2019-05-26,104.991250729106
2019-05-27,104.991250729106
2019-05-28,104.991250729106
2019-05-29,104.991250729106
2019-05-30,104.991250729106
2019-05-31,104.991250729106
2019-06-01,104.991250729106
2019-06-02,104.8668166541678
2019-06-03,104.7423825792296
2019-06-04,104.6179485042914
2019-06-05,104.4935144293532
2019-06-06,104.369080354415
2019-06-07,104.2446462794768
2019-06-08,104.1202122045386
2019-06-09,103.9957781296004
2019-06-10,103.8713440546622
2019-06-11,103.746909979724
2019-06-12,103.6224759047858
2019-06-13,103.4980418298476
2019-06-14,103.3736077549094
2019-06-15,103.2491736799712
2019-06-16,103.124739605033
2019-06-17,103.0003055300948
2019-06-18,102.8758714551566
2019-06-19,102.7514373802184
2019-06-20,102.6270033052802
2019-06-21,102.502569230342
2019-06-22,102.3781351554038
2019-06-23,102.2537010804656
2019-06-24,102.1292670055274
2019-06-25,102.0048329305892
2019-06-26,101.880398855651
2019-06-27,101.7559647807128
2019-06-28,101.6315307057746
2019-06-29,101.5070966308364
2019-06-30,101.3826625558982
2019-07-01,101.25822848096
2019-07-02,101.25822848096
2019-07-03,101.25822848096
2019-07-04,101.25822848096
2019-07-05,101.25822848096
2019-07-06,101.25822848096
2019-07-07,101.25822848096
2019-07-08,101.25822848096
2019-07-09,101.25822848096
2019-07-10,101.25822848096
2019-07-11,101.25822848096
2019-07-12,101.25822848096
2019-07-13,101.25822848096
2019-07-14,101.25822848096
2019-07-15,101.25822848096
2019-07-16,101.25822848096
2019-07-17,101.25822848096
2019-07-18,101.25822848096
2019-07-19,101.25822848096
2019-07-20,101.25822848096
2019-07-21,101.25822848096
2019-07-22,101.25822848096
2019-07-23,101.25822848096
2019-07-24,101.25822848096
2019-07-25,101.25822848096
2019-07-26,101.25822848096
2019-07-27,101.25822848096
2019-07-28,101.25822848096
2019-07-29,101.25822848096
2019-07-30,101.25822848096
2019-07-31,101.25822848096
2019-08-01,101.25822848096
2019-08-02,101.25822848096
2019-08-03,101.25822848096
2019-08-04,101.25822848096
2019-08-05,101.25822848096
2019-08-06,101.25822848096
2019-08-07,101.25822848096
2019-08-08,101.25822848096
2019-08-09,101.25822848096
2019-08-10,101.25822848096
2019-08-11,101.25822848096
2019-08-12,101.25822848096
2019-08-13,101.25822848096
2019-08-14,101.25822848096
2019-08-15,101.25822848096
2019-08-16,101.25822848096
2019-08-17,101.25822848096
2019-08-18,101.25822848096
2019-08-19,101.25822848096
2019-08-20,101.25822848096
2019-08-21,101.25822848096
2019-08-22,101.25822848096
2019-08-23,101.25822848096
2019-08-24,101.25822848096
2019-08-25,101.25822848096
2019-08-26,101.25822848096
2019-08-27,101.25822848096
2019-08-28,101.25822848096
2019-08-29,101.25822848096
2019-08-30,101.25822848096
2019-08-31,101.25822848096
2019-09-01,101.25822848096
2019-09-02,101.42710329694756
2019-09-03,101.59597811293513
2019-09-04,101.76485292892269
2019-09-05,101.93372774491027
2019-09-06,102.10260256089784
2019-09-07,102.2714773768854
2019-09-08,102.44035219287296
2019-09-09,102.60922700886053
2019-09-10,102.77810182484811
2019-09-11,102.94697664083567
2019-09-12,103.11585145682324
2019-09-13,103.2847262728108
2019-09-14,103.45360108879837
2019-09-15,103.62247590478593
2019-09-16,103.7913507207735
2019-09-17,103.96022553676107
2019-09-18,104.12910035274864
2019-09-19,104.2979751687362
2019-09-20,104.46684998472377
2019-09-21,104.63572480071133
2019-09-22,104.80459961669891
2019-09-23,104.97347443268647
2019-09-24,105.14234924867404
2019-09-25,105.3112240646616
2019-09-26,105.48009888064917
2019-09-27,105.64897369663673
2019-09-28,105.8178485126243
2019-09-29,105.98672332861187
2019-09-30,106.15559814459944
2019-10-01,106.324472960587
2019-10-02,106.324472960587
2019-10-03,106.324472960587
2019-10-04,106.324472960587
2019-10-05,106.324472960587
2019-10-06,106.324472960587
2019-10-07,106.324472960587
2019-10-08,106.324472960587
2019-10-09,106.324472960587
2019-10-10,106.324472960587
2019-10-11,106.324472960587
2019-10-12,106.324472960587
2019-10-13,106.324472960587
2019-10-14,106.324472960587
2019-10-15,106.324472960587
2019-10-16,106.324472960587
2019-10-17,106.324472960587
2019-10-18,106.324472960587
2019-10-19,106.324472960587
2019-10-20,106.324472960587
2019-10-21,106.324472960587
2019-10-22,106.324472960587
2019-10-23,106.324472960587
2019-10-24,106.324472960587
2019-10-25,106.324472960587
2019-10-26,106.324472960587
2019-10-27,106.324472960587
2019-10-28,106.324472960587
2019-10-29,106.324472960587
2019-10-30,106.324472960587
2019-10-31,106.324472960587
2019-11-01,106.324472960587
2019-11-02,106.324472960587
2019-11-03,106.324472960587
2019-11-04,106.324472960587
2019-11-05,106.324472960587
2019-11-06,106.324472960587
2019-11-07,106.324472960587
2019-11-08,106.324472960587
2019-11-09,106.324472960587
2019-11-10,106.324472960587
2019-11-11,106.324472960587
2019-11-12,106.324472960587
2019-11-13,106.324472960587
2019-11-14,106.324472960587
2019-11-15,106.324472960587
2019-11-16,106.324472960587
2019-11-17,106.324472960587
2019-11-18,106.324472960587
2019-11-19,106.324472960587
2019-11-20,106.324472960587
2019-11-21,106.324472960587
2019-11-22,106.324472960587
2019-11-23,106.324472960587
2019-11-24,106.324472960587
2019-11-25,106.324472960587
2019-11-26,106.324472960587
2019-11-27,106.324472960587
2019-11-28,106.324472960587
2019-11-29,106.324472960587
2019-11-30,106.324472960587
2019-12-01,106.324472960587
2019-12-02,106.12663998430274
2019-12-03,105.92880700801848
2019-12-04,105.73097403173422
2019-12-05,105.53314105544997
2019-12-06,105.33530807916571
2019-12-07,105.13747510288145
2019-12-08,104.93964212659719
2019-12-09,104.74180915031293
2019-12-10,104.54397617402867
2019-12-11,104.34614319774442
2019-12-12,104.14831022146016
2019-12-13,103.9504772451759
2019-12-14,103.75264426889164
2019-12-15,103.55481129260738
2019-12-16,103.35697831632312
2019-12-17,103.15914534003888
2019-12-18,102.96131236375462
2019-12-19,102.76347938747035
2019-12-20,102.5656464111861
2019-12-21,102.36781343490183
2019-12-22,102.16998045861757
2019-12-23,101.97214748233333
2019-12-24,101.77431450604907
2019-12-25,101.5764815297648
2019-12-26,101.37864855348055
2019-12-27,101.18081557719628
2019-12-28,100.98298260091202
2019-12-29,100.78514962462778
2019-12-30,100.58731664834352
2019-12-31,100.38948367205926
2020-01-01,100.191650695775
2020-01-02,100.191650695775
2020-01-03,100.191650695775
2020-01-04,100.191650695775
2020-01-05,100.191650695775
2020-01-06,100.191650695775
2020-01-07,100.191650695775
2020-01-08,100.191650695775
2020-01-09,100.191650695775
2020-01-10,100.191650695775
2020-01-11,100.191650695775
2020-01-12,100.191650695775
2020-01-13,100.191650695775
2020-01-14,100.191650695775
2020-01-15,100.191650695775
2020-01-16,100.191650695775
2020-01-17,100.191650695775
2020-01-18,100.191650695775
2020-01-19,100.191650695775
2020-01-20,100.191650695775
2020-01-21,100.191650695775
2020-01-22,100.191650695775
2020-01-23,100.191650695775
2020-01-24,100.191650695775
2020-01-25,100.191650695775
2020-01-26,100.191650695775
2020-01-27,100.191650695775
2020-01-28,100.191650695775
2020-01-29,100.191650695775
2020-01-30,100.191650695775
2020-01-31,100.191650695775
2020-02-01,100.191650695775
2020-02-02,100.191650695775
2020-02-03,100.191650695775
2020-02-04,100.191650695775
2020-02-05,100.191650695775
2020-02-06,100.191650695775
2020-02-07,100.191650695775
2020-02-08,100.191650695775
2020-02-09,100.191650695775
2020-02-10,100.191650695775
2020-02-11,100.191650695775
2020-02-12,100.191650695775
2020-02-13,100.191650695775
2020-02-14,100.191650695775
2020-02-15,100.191650695775
2020-02-16,100.191650695775
2020-02-17,100.191650695775
2020-02-18,100.191650695775
2020-02-19,100.191650695775
2020-02-20,100.191650695775
2020-02-21,100.191650695775
2020-02-22,100.191650695775
2020-02-23,100.191650695775
2020-02-24,100.191650695775
2020-02-25,100.191650695775
2020-02-26,100.191650695775
2020-02-27,100.191650695775
2020-02-28,100.191650695775
2020-02-29,100.191650695775
2020-03-01,100.191650695775
2020-03-02,99.68631646287506
2020-03-03,99.18098222997513
2020-03-04,98.67564799707519
2020-03-05,98.17031376417525
2020-03-06,97.66497953127532
2020-03-07,97.15964529837538
2020-03-08,96.65431106547544
2020-03-09,96.14897683257551
2020-03-10,95.64364259967557
2020-03-11,95.13830836677565
2020-03-12,94.6329741338757
2020-03-13,94.12763990097577
2020-03-14,93.62230566807584
2020-03-15,93.1169714351759
2020-03-16,92.61163720227596
2020-03-17,92.10630296937603
2020-03-18,91.60096873647609
2020-03-19,91.09563450357615
2020-03-20,90.59030027067622
2020-03-21,90.08496603777628
2020-03-22,89.57963180487634
2020-03-23,89.07429757197642
2020-03-24,88.56896333907648
2020-03-25,88.06362910617653
2020-03-26,87.55829487327661
2020-03-27,87.05296064037667
2020-03-28,86.54762640747674
2020-03-29,86.0422921745768
2020-03-30,85.53695794167686
2020-03-31,85.03162370877692
2020-04-01,84.526289475877
2020-04-02,84.526289475877
2020-04-03,84.526289475877
2020-04-04,84.526289475877
2020-04-05,84.526289475877
2020-04-06,84.526289475877
2020-04-07,84.526289475877
2020-04-08,84.526289475877
2020-04-09,84.526289475877
2020-04-10,84.526289475877
2020-04-11,84.526289475877
2020-04-12,84.526289475877
2020-04-13,84.526289475877
2020-04-14,84.526289475877
2020-04-15,84.526289475877
2020-04-16,84.526289475877
2020-04-17,84.526289475877
2020-04-18,84.526289475877
2020-04-19,84.526289475877
2020-04-20,84.526289475877
2020-04-21,84.526289475877
2020-04-22,84.526289475877
2020-04-23,84.526289475877
2020-04-24,84.526289475877
