date,log_m1_daily,m1_daily,m1_rebased_2015m1_100
2023-08-11,11.77820733962525,130379.84317208373,197.76669920988576
2023-08-12,11.778192176829702,130377.86626416577,197.76370053659343
2023-08-13,11.778177014034153,130375.88938622303,197.76070190876905
2023-08-14,11.778161851238606,130373.9125382553,197.75770332641224
2023-08-15,11.778146688443057,130371.93572026165,197.75470478952164
2023-08-16,11.778131525647508,130369.95893224186,197.75170629809688
2023-08-17,11.778116362851959,130367.98217419548,197.74870785213733
2023-08-18,11.77810120005641,130366.00544612204,197.7457094516422
2023-08-19,11.778086037260861,130364.02874802111,197.7427110966109
2023-08-20,11.778070874465314,130362.05207989246,197.73971278704306
2023-08-21,11.778055711669765,130360.07544173514,197.73671452293723
2023-08-22,11.778040548874216,130358.09883354897,197.73371630429318
2023-08-23,11.778025386078667,130356.12225533348,197.7307181311101
2023-08-24,11.778010223283118,130354.1457070882,197.72772000338742
2023-08-25,11.777995060487571,130352.16918881293,197.72472192112468
2023-08-26,11.777979897692022,130350.19270050676,197.72172388432062
2023-08-27,11.777964734896473,130348.21624216942,197.71872589297482
2023-08-28,11.777949572100924,130346.23981380051,197.71572794708658
2023-08-29,11.777934409305375,130344.26341539953,197.71273004665522
2023-08-30,11.777919246509828,130342.2870469663,197.70973219168047
2023-08-31,11.77790408371428,130340.31070849988,197.70673438216087
2023-09-01,11.77788892091873,130338.33440000004,197.70373661809606
2023-09-02,11.77782078883299,130329.45447993262,197.69026710901971
2023-09-03,11.777752656747252,130320.5751648523,197.67679851761818
2023-09-04,11.777684524661511,130311.6964547174,197.66333084382828
2023-09-05,11.777616392575771,130302.81834948693,197.64986408758782
2023-09-06,11.777548260490033,130293.94084911991,197.63639824883467
2023-09-07,11.777480128404292,130285.06395357467,197.62293332750554
2023-09-08,11.777411996318554,130276.18766281048,197.60946932353875
2023-09-09,11.777343864232813,130267.31197678566,197.596006236871
2023-09-10,11.777275732147073,130258.43689545922,197.58254406744015
2023-09-11,11.777207600061335,130249.56241879023,197.56908281518412
2023-09-12,11.777139467975594,130240.68854673702,197.5556224800397
2023-09-13,11.777071335889854,130231.81527925862,197.54216306194473
2023-09-14,11.777003203804115,130222.94261631407,197.5287045608371
2023-09-15,11.776935071718375,130214.07055786175,197.51524697665363
2023-09-16,11.776866939632637,130205.1991038609,197.50179030933253
2023-09-17,11.776798807546896,130196.32825426989,197.4883345588107
2023-09-18,11.776730675461156,130187.45800904778,197.474879725026
2023-09-19,11.776662543375418,130178.58836815364,197.4614258079163
2023-09-20,11.776594411289677,130169.71933154578,197.4479728074184
2023-09-21,11.776526279203937,130160.85089918334,197.43452072347034
2023-09-22,11.776458147118198,130151.98307102532,197.4210695560099
2023-09-23,11.776390015032458,130143.11584703012,197.40761930497402
2023-09-24,11.776321882946718,130134.24922715679,197.39416997030054
2023-09-25,11.77625375086098,130125.38321136443,197.38072155192745
2023-09-26,11.776185618775239,130116.5177996114,197.36727404979158
2023-09-27,11.7761174866895,130107.65299185704,197.3538274638312
2023-09-28,11.77604935460376,130098.78878805971,197.34038179398325
2023-09-29,11.77598122251802,130089.92518817849,197.32693704018558
2023-09-30,11.775913090432281,130081.06219217248,197.31349320237618
2023-10-01,11.775844958346541,130072.19980000007,197.30005028049197
2023-10-02,11.77620306300088,130118.78760130492,197.37071699908392
2023-10-03,11.776561167655219,130165.39208890579,197.44140902828838
2023-10-04,11.776919272309557,130212.0132687792,197.5121263771708
2023-10-05,11.777277376963896,130258.6511469038,197.58286905479986
2023-10-06,11.777635481618235,130305.30572926036,197.6536370702476
2023-10-07,11.777993586272574,130351.97702183184,197.72443043258917
2023-10-08,11.778351690926913,130398.66503060333,197.79524915090312
2023-10-09,11.778709795581252,130445.369761562,197.86609323427106
2023-10-10,11.77906790023559,130492.09122069726,197.93696269177804
2023-10-11,11.77942600488993,130538.8294140006,198.00785753251225
2023-10-12,11.779784109544268,130585.5843474657,198.0787777655652
2023-10-13,11.780142214198607,130632.35602708833,198.14972340003158
2023-10-14,11.780500318852946,130679.14445886647,198.2206944450094
2023-10-15,11.780858423507285,130725.9496488002,198.29169090959994
2023-10-16,11.781216528161623,130772.77160289178,198.36271280290768
2023-10-17,11.781574632815962,130819.6103271456,198.4337601340404
2023-10-18,11.781932737470301,130866.4658275682,198.50483291210915
2023-10-19,11.78229084212464,130913.3381101683,198.5759311462282
2023-10-20,11.782648946778979,130960.22718095675,198.64705484551513
2023-10-21,11.783007051433318,131007.13304594654,198.71820401909076
2023-10-22,11.783365156087656,131054.05571115283,198.78937867607922
2023-10-23,11.783723260741995,131100.99518259295,198.8605788256078
2023-10-24,11.784081365396334,131147.95146628638,198.93180447680726
2023-10-25,11.784439470050673,131194.92456825468,199.00305563881133
2023-10-26,11.784797574705012,131241.9144945217,199.07433232075735
2023-10-27,11.78515567935935,131288.92125111335,199.14563453178562
2023-10-28,11.78551378401369,131335.94484405773,199.21696228103997
2023-10-29,11.785871888668028,131382.9852793851,199.28831557766736
2023-10-30,11.786229993322367,131430.04256312785,199.35969443081802
2023-10-31,11.786588097976706,131477.11670132057,199.43109884964554
2023-11-01,11.786946202631045,131524.20770000003,199.50252884330675
2023-11-02,11.788326958099388,131705.93590123326,199.77818331286926
2023-11-03,11.78970771356773,131887.91519798472,200.05421865673432
