date,log_cpi_daily,cpi_daily,cpi_rebased_2015m1_100,log_cpi_rebased_2015m1_100
2020-08-24,4.6533825546821435,104.93934899870952,106.8193699091099,4.671139276271403
2020-08-25,4.653407150996348,104.94193015165325,106.82199730420734,4.671163872585608
2020-08-26,4.653431747310552,104.9445113680845,106.8246247639297,4.671188468899812
2020-08-27,4.6534563436247565,104.94709264800497,106.82725228827871,4.671213065214016
2020-08-28,4.653480939938961,104.94967399141626,106.829879877256,4.671237661528221
2020-08-29,4.653505536253165,104.95225539831979,106.83250753086301,4.671262257842425
2020-08-30,4.6535301325673695,104.95483686871718,106.8351352491014,4.671286854156628
2020-08-31,4.653554728881574,104.95741840261012,106.83776303197288,4.671311450470834
2020-09-01,4.653579325195778,104.95999999999995,106.8403908794788,4.671336046785037
2020-09-02,4.653639611094209,104.96632779863583,106.84683204258536,4.671396332683468
2020-09-03,4.653699896992641,104.97265597876033,106.85327359401502,4.6714566185819
2020-09-04,4.653760182891071,104.97898454039625,106.85971553379102,4.671516904480331
2020-09-05,4.653820468789503,104.9853134835668,106.86615786193691,4.671577190378762
2020-09-06,4.6538807546879335,104.99164280829477,106.87260057847598,4.671637476277192
2020-09-07,4.653941040586364,104.99797251460328,106.8790436834317,4.671697762175623
2020-09-08,4.654001326484796,105.00430260251542,106.88548717682762,4.6717580480740555
2020-09-09,4.654061612383226,105.01063307205399,106.89193105868691,4.671818333972485
2020-09-10,4.654121898281658,105.01696392324222,106.89837532903323,4.671878619870917
2020-09-11,4.6541821841800886,105.0232951561029,106.90481998788981,4.671938905769348
2020-09-12,4.654242470078519,105.02962677065916,106.91126503528012,4.671999191667779
2020-09-13,4.654302755976951,105.03595876693409,106.91771047122774,4.6720594775662105
2020-09-14,4.654363041875381,105.0422911449505,106.92415629575585,4.672119763464641
2020-09-15,4.654423327773813,105.04862390473163,106.93060250888809,4.672180049363073
2020-09-16,4.654483613672244,105.05495704630027,106.93704911064772,4.672240335261503
2020-09-17,4.654543899570674,105.06129056967956,106.94349610105822,4.672300621159934
2020-09-18,4.654604185469106,105.0676244748926,106.94994348014315,4.672360907058366
2020-09-19,4.6546644713675365,105.0739587619622,106.95639124792574,4.672421192956796
2020-09-20,4.654724757265968,105.08029343091162,106.96283940442962,4.672481478855228
2020-09-21,4.654785043164399,105.08662848176365,106.96928794967802,4.672541764753658
2020-09-22,4.654845329062829,105.09296391454144,106.97573688369451,4.672602050652089
2020-09-23,4.654905614961261,105.09929972926808,106.98218620650258,4.672662336550521
2020-09-24,4.6549659008596915,105.10563592596642,106.98863591812547,4.67272262244895
2020-09-25,4.655026186758123,105.1119725046597,106.99508601858687,4.672782908347383
2020-09-26,4.655086472656554,105.11830946537073,107.00153650790998,4.6728431942458135
2020-09-27,4.655146758554984,105.12464680812263,107.00798738611836,4.672903480144244
2020-09-28,4.655207044453416,105.13098453293856,107.01443865323554,4.672963766042676
2020-09-29,4.655267330351847,105.13732263984134,107.0208903092848,4.673024051941106
2020-09-30,4.655327616250278,105.1436611288542,107.02734235428974,4.673084337839538
2020-10-01,4.655387902148709,105.15,107.03379478827367,4.673144623737969
2020-10-02,4.65528034955962,105.13869145339993,107.02228364556186,4.67303707114888
2020-10-03,4.65517279697053,105.12738412299781,107.01077374083656,4.672929518559789
2020-10-04,4.655065244381441,105.11607800866307,106.99926507396489,4.672821965970701
2020-10-05,4.654957691792352,105.1047731102648,106.98775764481357,4.672714413381612
2020-10-06,4.654850139203263,105.09346942767223,106.97625145324945,4.672606860792522
2020-10-07,4.654742586614173,105.08216696075453,106.96474649913942,4.672499308203433
2020-10-08,4.654635034025084,105.07086570938114,106.95324278235054,4.672391755614344
2020-10-09,4.654527481435995,105.05956567342122,106.94174030274965,4.672284203025254
2020-10-10,4.654419928846905,105.04826685274399,106.9302390602036,4.672176650436164
2020-10-11,4.654312376257816,105.03696924721892,106.91873905457956,4.672069097847076
