date,log_m1_daily,m1_daily,m1_rebased_2015m1_100
2018-03-20,28.20242683257987,1770754481773.4395,142.81787814731314
2018-03-21,28.202351699791112,1770621445048.7898,142.80714824493214
2018-03-22,28.202276567002354,1770488418319.185,142.79641914868836
2018-03-23,28.202201434213595,1770355401583.8738,142.7856908585212
2018-03-24,28.202126301424837,1770222394842.1055,142.77496337437017
2018-03-25,28.20205116863608,1770089398093.1292,142.76423669617463
2018-03-26,28.20197603584732,1769956411336.194,142.75351082387405
2018-03-27,28.20190090305856,1769823434570.5496,142.74278575740792
2018-03-28,28.201825770269803,1769690467795.445,142.73206149671566
2018-03-29,28.201750637481044,1769557511010.13,142.72133804173674
2018-03-30,28.201675504692286,1769424564213.8535,142.71061539241066
2018-03-31,28.201600371903528,1769291627405.8655,142.69989354867684
2018-04-01,28.20152523911477,1769158700585.4153,142.68917251047478
2018-04-02,28.20145010632601,1769025783751.7527,142.67845227774396
2018-04-03,28.201374973537252,1768892876904.1274,142.66773285042387
2018-04-04,28.201299840748494,1768759980041.789,142.657014228454
2018-04-05,28.201224707959735,1768627093163.9873,142.6462964117738
2018-04-06,28.201149575170977,1768494216269.9724,142.63557940032283
2018-04-07,28.201074442382218,1768361349358.9941,142.62486319404059
2018-04-08,28.20099930959346,1768228492430.3025,142.61414779286656
2018-04-09,28.2009241768047,1768095645483.1472,142.60343319674024
2018-04-10,28.200849044015943,1767962808516.7786,142.59271940560117
2018-04-11,28.200773911227184,1767829981530.447,142.5820064193889
2018-04-12,28.200698778438426,1767697164523.4023,142.5712942380429
2018-04-13,28.200623645649667,1767564357494.8948,142.5605828615027
2018-04-14,28.20054851286091,1767431560444.175,142.5498722897079
2018-04-15,28.20047338007215,1767298773370.4932,142.53916252259796
2018-04-16,28.200398247283392,1767165996273.0996,142.5284535601125
2018-04-17,28.200323114494633,1767033229151.245,142.51774540219103
2018-04-18,28.200247981705875,1766900472004.1797,142.50703804877307
2018-04-19,28.200172848917116,1766767724831.1545,142.49633149979823
2018-04-20,28.200097716128358,1766634987631.42,142.48562575520606
2018-04-21,28.2000225833396,1766502260404.2266,142.47492081493613
2018-04-22,28.19994745055084,1766369543148.8254,142.46421667892798
2018-04-23,28.199872317762082,1766236835864.4673,142.45351334712123
2018-04-24,28.199797184973324,1766104138550.4028,142.44281081945542
2018-04-25,28.199722052184566,1765971451205.8833,142.43210909587017
2018-04-26,28.199646919395807,1765838773830.1594,142.42140817630505
2018-04-27,28.19957178660705,1765706106422.4822,142.41070806069965
2018-04-28,28.19949665381829,1765573448982.103,142.40000874899357
2018-04-29,28.19942152102953,1765440801508.2727,142.38931024112642
2018-04-30,28.199346388240773,1765308164000.2427,142.3786125370378
2018-05-01,28.199271255452015,1765175536457.2642,142.36791563666736
2018-05-02,28.199196122663256,1765042918878.5886,142.35721953995466
2018-05-03,28.199120989874498,1764910311263.467,142.34652424683932
2018-05-04,28.19904585708574,1764777713611.1514,142.33582975726105
2018-05-05,28.19897072429698,1764645125920.8928,142.3251360711594
2018-05-06,28.198895591508222,1764512548191.9429,142.314443188474
2018-05-07,28.198820458719464,1764379980423.5535,142.30375110914454
2018-05-08,28.198745325930705,1764247422614.9758,142.29305983311065
2018-05-09,28.198670193141947,1764114874765.462,142.28236936031195
2018-05-10,28.19859506035319,1763982336874.2634,142.27167969068813
2018-05-11,28.19851992756443,1763849808940.6323,142.2609908241788
2018-05-12,28.19844479477567,1763717290963.8206,142.25030276072368
2018-05-13,28.198369661986913,1763584782943.0798,142.2396155002624
2018-05-14,28.198294529198154,1763452284877.662,142.22892904273462
2018-05-15,28.198219396409396,1763319796766.8196,142.21824338808005
2018-05-16,28.198144263620637,1763187318609.8044,142.20755853623837
2018-05-17,28.19806913083188,1763054850405.869,142.19687448714924
2018-05-18,28.19799399804312,1762922392154.265,142.18619124075232
2018-05-19,28.197918865254362,1762789943854.245,142.1755087969874
2018-05-20,28.197843732465603,1762657505505.0615,142.16482715579411
2018-05-21,28.197768599676845,1762525077105.9666,142.15414631711215
2018-05-22,28.197693466888087,1762392658656.213,142.14346628088123
2018-05-23,28.197618334099328,1762260250155.0527,142.1327870470411
2018-05-24,28.19754320131057,1762127851601.739,142.12210861553143
2018-05-25,28.19746806852181,1761995462995.524,142.11143098629196
2018-05-26,28.197392935733053,1761863084335.6606,142.1007541592624
2018-05-27,28.197317802944294,1761730715621.4014,142.09007813438254
2018-05-28,28.197242670155536,1761598356851.9993,142.07940291159204
2018-05-29,28.197167537366777,1761466008026.707,142.06872849083067
2018-05-30,28.19709240457802,1761333669144.7776,142.05805487203818
2018-05-31,28.19701727178926,1761201340205.4639,142.04738205515432
2018-06-01,28.1969421390005,1761069021208.019,142.0367100401188
2018-06-02,28.196867006211743,1760936712151.6958,142.02603882687143
2018-06-03,28.196791873422985,1760804413035.7478,142.01536841535196
2018-06-04,28.196716740634226,1760672123859.4277,142.00469880550014
2018-06-05,28.196641607845468,1760539844621.989,141.99402999725575
2018-06-06,28.19656647505671,1760407575322.685,141.98336199055856
2018-06-07,28.19649134226795,1760275315960.769,141.97269478534835
2018-06-08,28.196416209479192,1760143066535.4946,141.96202838156495
2018-06-09,28.196341076690434,1760010827046.1147,141.95136277914807
2018-06-10,28.196265943901675,1759878597491.8835,141.94069797803755
2018-06-11,28.196190811112917,1759746377872.0542,141.93003397817316
2018-06-12,28.19611567832416,1759614168185.8804,141.91937077949476
2018-06-13,28.1960405455354,1759481968432.616,141.90870838194206
