date,pi_yoy_percent,pi_yoy_decimal
2023-11-20,3.64,0.0364
2023-11-21,3.64,0.0364
2023-11-22,3.64,0.0364
2023-11-23,3.64,0.0364
2023-11-24,3.64,0.0364
2023-11-25,3.64,0.0364
2023-11-26,3.64,0.0364
2023-11-27,3.64,0.0364
2023-11-28,3.64,0.0364
2023-11-29,3.64,0.0364
2023-11-30,3.64,0.0364
2023-12-01,3.24,0.032400000000000005
2023-12-02,3.24,0.032400000000000005
2023-12-03,3.24,0.032400000000000005
2023-12-04,3.24,0.032400000000000005
2023-12-05,3.24,0.032400000000000005
2023-12-06,3.24,0.032400000000000005
2023-12-07,3.24,0.032400000000000005
2023-12-08,3.24,0.032400000000000005
2023-12-09,3.24,0.032400000000000005
2023-12-10,3.24,0.032400000000000005
2023-12-11,3.24,0.032400000000000005
2023-12-12,3.24,0.032400000000000005
2023-12-13,3.24,0.032400000000000005
2023-12-14,3.24,0.032400000000000005
2023-12-15,3.24,0.032400000000000005
2023-12-16,3.24,0.032400000000000005
2023-12-17,3.24,0.032400000000000005
2023-12-18,3.24,0.032400000000000005
2023-12-19,3.24,0.032400000000000005
2023-12-20,3.24,0.032400000000000005
2023-12-21,3.24,0.032400000000000005
2023-12-22,3.24,0.032400000000000005
2023-12-23,3.24,0.032400000000000005
2023-12-24,3.24,0.032400000000000005
2023-12-25,3.24,0.032400000000000005
2023-12-26,3.24,0.032400000000000005
2023-12-27,3.24,0.032400000000000005
2023-12-28,3.24,0.032400000000000005
2023-12-29,3.24,0.032400000000000005
2023-12-30,3.24,0.032400000000000005
2023-12-31,3.24,0.032400000000000005
2024-01-01,3.02,0.0302
2024-01-02,3.02,0.0302
2024-01-03,3.02,0.0302
2024-01-04,3.02,0.0302
2024-01-05,3.02,0.0302
2024-01-06,3.02,0.0302
2024-01-07,3.02,0.0302
2024-01-08,3.02,0.0302
2024-01-09,3.02,0.0302
2024-01-10,3.02,0.0302
2024-01-11,3.02,0.0302
2024-01-12,3.02,0.0302
2024-01-13,3.02,0.0302
2024-01-14,3.02,0.0302
2024-01-15,3.02,0.0302
2024-01-16,3.02,0.0302
2024-01-17,3.02,0.0302
2024-01-18,3.02,0.0302
2024-01-19,3.02,0.0302
2024-01-20,3.02,0.0302
2024-01-21,3.02,0.0302
2024-01-22,3.02,0.0302
2024-01-23,3.02,0.0302
2024-01-24,3.02,0.0302
2024-01-25,3.02,0.0302
2024-01-26,3.02,0.0302
2024-01-27,3.02,0.0302
2024-01-28,3.02,0.0302
2024-01-29,3.02,0.0302
2024-01-30,3.02,0.0302
2024-01-31,3.02,0.0302
2024-02-01,3.29,0.0329
2024-02-02,3.29,0.0329
2024-02-03,3.29,0.0329
2024-02-04,3.29,0.0329
2024-02-05,3.29,0.0329
2024-02-06,3.29,0.0329
2024-02-07,3.29,0.0329
2024-02-08,3.29,0.0329
2024-02-09,3.29,0.0329
2024-02-10,3.29,0.0329
2024-02-11,3.29,0.0329
2024-02-12,3.29,0.0329
2024-02-13,3.29,0.0329
2024-02-14,3.29,0.0329
2024-02-15,3.29,0.0329
2024-02-16,3.29,0.0329
2024-02-17,3.29,0.0329
2024-02-18,3.29,0.0329
2024-02-19,3.29,0.0329
2024-02-20,3.29,0.0329
2024-02-21,3.29,0.0329
2024-02-22,3.29,0.0329
2024-02-23,3.29,0.0329
2024-02-24,3.29,0.0329
2024-02-25,3.29,0.0329
2024-02-26,3.29,0.0329
2024-02-27,3.29,0.0329
2024-02-28,3.29,0.0329
2024-02-29,3.29,0.0329
2024-03-01,3.05,0.0305
2024-03-02,3.05,0.0305
2024-03-03,3.05,0.0305
2024-03-04,3.05,0.0305
2024-03-05,3.05,0.0305
2024-03-06,3.05,0.0305
2024-03-07,3.05,0.0305
2024-03-08,3.05,0.0305
2024-03-09,3.05,0.0305
2024-03-10,3.05,0.0305
2024-03-11,3.05,0.0305
2024-03-12,3.05,0.0305
2024-03-13,3.05,0.0305
2024-03-14,3.05,0.0305
2024-03-15,3.05,0.0305
2024-03-16,3.05,0.0305
2024-03-17,3.05,0.0305
2024-03-18,3.05,0.0305
2024-03-19,3.05,0.0305
2024-03-20,3.05,0.0305
2024-03-21,3.05,0.0305
2024-03-22,3.05,0.0305
2024-03-23,3.05,0.0305
2024-03-24,3.05,0.0305
2024-03-25,3.05,0.0305
2024-03-26,3.05,0.0305
2024-03-27,3.05,0.0305
2024-03-28,3.05,0.0305
2024-03-29,3.05,0.0305
2024-03-30,3.05,0.0305
2024-03-31,3.05,0.0305
2024-04-01,2.42,0.0242
2024-04-02,2.42,0.0242
2024-04-03,2.42,0.0242
2024-04-04,2.42,0.0242
2024-04-05,2.42,0.0242
2024-04-06,2.42,0.0242
2024-04-07,2.42,0.0242
2024-04-08,2.42,0.0242
2024-04-09,2.42,0.0242
2024-04-10,2.42,0.0242
2024-04-11,2.42,0.0242
2024-04-12,2.42,0.0242
2024-04-13,2.42,0.0242
2024-04-14,2.42,0.0242
2024-04-15,2.42,0.0242
2024-04-16,2.42,0.0242
2024-04-17,2.42,0.0242
2024-04-18,2.42,0.0242
2024-04-19,2.42,0.0242
2024-04-20,2.42,0.0242
2024-04-21,2.42,0.0242
2024-04-22,2.42,0.0242
2024-04-23,2.42,0.0242
2024-04-24,2.42,0.0242
2024-04-25,2.42,0.0242
2024-04-26,2.42,0.0242
2024-04-27,2.42,0.0242
2024-04-28,2.42,0.0242
2024-04-29,2.42,0.0242
2024-04-30,2.42,0.0242
2024-05-01,2.0,0.02
2024-05-02,2.0,0.02
2024-05-03,2.0,0.02
2024-05-04,2.0,0.02
2024-05-05,2.0,0.02
2024-05-06,2.0,0.02
2024-05-07,2.0,0.02
2024-05-08,2.0,0.02
2024-05-09,2.0,0.02
2024-05-10,2.0,0.02
2024-05-11,2.0,0.02
2024-05-12,2.0,0.02
2024-05-13,2.0,0.02
2024-05-14,2.0,0.02
2024-05-15,2.0,0.02
2024-05-16,2.0,0.02
2024-05-17,2.0,0.02
2024-05-18,2.0,0.02
2024-05-19,2.0,0.02
2024-05-20,2.0,0.02
2024-05-21,2.0,0.02
2024-05-22,2.0,0.02
2024-05-23,2.0,0.02
2024-05-24,2.0,0.02
2024-05-25,2.0,0.02
2024-05-26,2.0,0.02
2024-05-27,2.0,0.02
2024-05-28,2.0,0.02
2024-05-29,2.0,0.02
2024-05-30,2.0,0.02
2024-05-31,2.0,0.02
2024-06-01,2.29,0.0229
2024-06-02,2.29,0.0229
2024-06-03,2.29,0.0229
2024-06-04,2.29,0.0229
2024-06-05,2.29,0.0229
2024-06-06,2.29,0.0229
2024-06-07,2.29,0.0229
2024-06-08,2.29,0.0229
2024-06-09,2.29,0.0229
2024-06-10,2.29,0.0229
2024-06-11,2.29,0.0229
2024-06-12,2.29,0.0229
2024-06-13,2.29,0.0229
2024-06-14,2.29,0.0229
2024-06-15,2.29,0.0229
2024-06-16,2.29,0.0229
2024-06-17,2.29,0.0229
2024-06-18,2.29,0.0229
2024-06-19,2.29,0.0229
2024-06-20,2.29,0.0229
2024-06-21,2.29,0.0229
2024-06-22,2.29,0.0229
2024-06-23,2.29,0.0229
2024-06-24,2.29,0.0229
2024-06-25,2.29,0.0229
2024-06-26,2.29,0.0229
2024-06-27,2.29,0.0229
2024-06-28,2.29,0.0229
2024-06-29,2.29,0.0229
2024-06-30,2.29,0.0229
2024-07-01,2.13,0.0213
2024-07-02,2.13,0.0213
2024-07-03,2.13,0.0213
2024-07-04,2.13,0.0213
2024-07-05,2.13,0.0213
2024-07-06,2.13,0.0213
2024-07-07,2.13,0.0213
2024-07-08,2.13,0.0213
2024-07-09,2.13,0.0213
2024-07-10,2.13,0.0213
2024-07-11,2.13,0.0213
2024-07-12,2.13,0.0213
2024-07-13,2.13,0.0213
2024-07-14,2.13,0.0213
2024-07-15,2.13,0.0213
2024-07-16,2.13,0.0213
2024-07-17,2.13,0.0213
2024-07-18,2.13,0.0213
2024-07-19,2.13,0.0213
2024-07-20,2.13,0.0213
2024-07-21,2.13,0.0213
2024-07-22,2.13,0.0213
2024-07-23,2.13,0.0213
2024-07-24,2.13,0.0213
2024-07-25,2.13,0.0213
2024-07-26,2.13,0.0213
2024-07-27,2.13,0.0213
2024-07-28,2.13,0.0213
2024-07-29,2.13,0.0213
2024-07-30,2.13,0.0213
2024-07-31,2.13,0.0213
2024-08-01,2.03,0.0203
2024-08-02,2.03,0.0203
2024-08-03,2.03,0.0203
2024-08-04,2.03,0.0203
2024-08-05,2.03,0.0203
2024-08-06,2.03,0.0203
2024-08-07,2.03,0.0203
2024-08-08,2.03,0.0203
2024-08-09,2.03,0.0203
2024-08-10,2.03,0.0203
2024-08-11,2.03,0.0203
2024-08-12,2.03,0.0203
2024-08-13,2.03,0.0203
2024-08-14,2.03,0.0203
2024-08-15,2.03,0.0203
2024-08-16,2.03,0.0203
2024-08-17,2.03,0.0203
2024-08-18,2.03,0.0203
2024-08-19,2.03,0.0203
2024-08-20,2.03,0.0203
2024-08-21,2.03,0.0203
2024-08-22,2.03,0.0203
2024-08-23,2.03,0.0203
2024-08-24,2.03,0.0203
2024-08-25,2.03,0.0203
2024-08-26,2.03,0.0203
2024-08-27,2.03,0.0203
2024-08-28,2.03,0.0203
2024-08-29,2.03,0.0203
2024-08-30,2.03,0.0203
2024-08-31,2.03,0.0203
2024-09-01,1.78,0.0178
2024-09-02,1.78,0.0178
2024-09-03,1.78,0.0178
2024-09-04,1.78,0.0178
2024-09-05,1.78,0.0178
2024-09-06,1.78,0.0178
2024-09-07,1.78,0.0178
2024-09-08,1.78,0.0178
2024-09-09,1.78,0.0178
2024-09-10,1.78,0.0178
2024-09-11,1.78,0.0178
2024-09-12,1.78,0.0178
2024-09-13,1.78,0.0178
2024-09-14,1.78,0.0178
2024-09-15,1.78,0.0178
2024-09-16,1.78,0.0178
2024-09-17,1.78,0.0178
2024-09-18,1.78,0.0178
2024-09-19,1.78,0.0178
2024-09-20,1.78,0.0178
2024-09-21,1.78,0.0178
2024-09-22,1.78,0.0178
2024-09-23,1.78,0.0178
2024-09-24,1.78,0.0178
2024-09-25,1.78,0.0178
2024-09-26,1.78,0.0178
2024-09-27,1.78,0.0178
2024-09-28,1.78,0.0178
2024-09-29,1.78,0.0178
2024-09-30,1.78,0.0178
2024-10-01,2.01,0.020099999999999996
2024-10-02,2.01,0.020099999999999996
2024-10-03,2.01,0.020099999999999996
2024-10-04,2.01,0.020099999999999996
2024-10-05,2.01,0.020099999999999996
2024-10-06,2.01,0.020099999999999996
2024-10-07,2.01,0.020099999999999996
2024-10-08,2.01,0.020099999999999996
2024-10-09,2.01,0.020099999999999996
2024-10-10,2.01,0.020099999999999996
2024-10-11,2.01,0.020099999999999996
2024-10-12,2.01,0.020099999999999996
2024-10-13,2.01,0.020099999999999996
2024-10-14,2.01,0.020099999999999996
2024-10-15,2.01,0.020099999999999996
2024-10-16,2.01,0.020099999999999996
2024-10-17,2.01,0.020099999999999996
2024-10-18,2.01,0.020099999999999996
2024-10-19,2.01,0.020099999999999996
2024-10-20,2.01,0.020099999999999996
2024-10-21,2.01,0.020099999999999996
2024-10-22,2.01,0.020099999999999996
2024-10-23,2.01,0.020099999999999996
2024-10-24,2.01,0.020099999999999996
2024-10-25,2.01,0.020099999999999996
2024-10-26,2.01,0.020099999999999996
2024-10-27,2.01,0.020099999999999996
2024-10-28,2.01,0.020099999999999996
2024-10-29,2.01,0.020099999999999996
2024-10-30,2.01,0.020099999999999996
2024-10-31,2.01,0.020099999999999996
2024-11-01,2.27,0.0227
2024-11-02,2.27,0.0227
2024-11-03,2.27,0.0227
2024-11-04,2.27,0.0227
2024-11-05,2.27,0.0227
2024-11-06,2.27,0.0227
2024-11-07,2.27,0.0227
2024-11-08,2.27,0.0227
2024-11-09,2.27,0.0227
2024-11-10,2.27,0.0227
2024-11-11,2.27,0.0227
2024-11-12,2.27,0.0227
2024-11-13,2.27,0.0227
2024-11-14,2.27,0.0227
2024-11-15,2.27,0.0227
2024-11-16,2.27,0.0227
2024-11-17,2.27,0.0227
2024-11-18,2.27,0.0227
2024-11-19,2.27,0.0227
2024-11-20,2.27,0.0227
2024-11-21,2.27,0.0227
2024-11-22,2.27,0.0227
2024-11-23,2.27,0.0227
2024-11-24,2.27,0.0227
2024-11-25,2.27,0.0227
2024-11-26,2.27,0.0227
2024-11-27,2.27,0.0227
2024-11-28,2.27,0.0227
2024-11-29,2.27,0.0227
2024-11-30,2.27,0.0227
2024-12-01,1.97,0.0197
2024-12-02,1.97,0.0197
2024-12-03,1.97,0.0197
2024-12-04,1.97,0.0197
2024-12-05,1.97,0.0197
2024-12-06,1.97,0.0197
2024-12-07,1.97,0.0197
2024-12-08,1.97,0.0197
2024-12-09,1.97,0.0197
2024-12-10,1.97,0.0197
2024-12-11,1.97,0.0197
2024-12-12,1.97,0.0197
2024-12-13,1.97,0.0197
2024-12-14,1.97,0.0197
2024-12-15,1.97,0.0197
2024-12-16,1.97,0.0197
2024-12-17,1.97,0.0197
2024-12-18,1.97,0.0197
2024-12-19,1.97,0.0197
2024-12-20,1.97,0.0197
2024-12-21,1.97,0.0197
2024-12-22,1.97,0.0197
2024-12-23,1.97,0.0197
2024-12-24,1.97,0.0197
2024-12-25,1.97,0.0197
2024-12-26,1.97,0.0197
2024-12-27,1.97,0.0197
2024-12-28,1.97,0.0197
2024-12-29,1.97,0.0197
2024-12-30,1.97,0.0197
2024-12-31,1.97,0.0197
